county,precinct,office,district,party,candidate,votes,early,poll
Kittias,41-ROSLYN 1,State Senate,13,D,Lisa Bowen,122,90,32
Kittias,42-ROSLYN 2,State Senate,13,D,Lisa Bowen,112,88,24
Kittias,43-DRY CREEK,State Senate,13,D,Lisa Bowen,129,104,25
Kittias,44-WESTSIDE (vbm),State Senate,13,D,Lisa Bowen,170,0,170
Kittias,45-ROSLYN OUTLYING (vbm),State Senate,13,D,Lisa Bowen,6,0,6
Kittias,46-SANDERS,State Senate,13,D,Lisa Bowen,48,37,11
Kittias,47-SOUTH CLE ELUM,State Senate,13,D,Lisa Bowen,69,48,21
Kittias,48-SOUTH ELLENSBURG,State Senate,13,D,Lisa Bowen,140,92,48
Kittias,49-CANYON,State Senate,13,D,Lisa Bowen,27,23,4
Kittias,50-SWAUK (vbm),State Senate,13,D,Lisa Bowen,50,0,50
Kittias,51-TEANAWAY (vbm),State Senate,13,D,Lisa Bowen,101,0,101
Kittias,52-THORP,State Senate,13,D,Lisa Bowen,102,90,12
Kittias,53-VANTAGE (vbm),State Senate,13,D,Lisa Bowen,12,0,12
Kittias,54-NORTH EAST FAIRVIEW,State Senate,13,D,Lisa Bowen,70,58,12
Kittias,55-FAIRVIEW,State Senate,13,D,Lisa Bowen,84,65,19
Kittias,56-THRALL,State Senate,13,D,Lisa Bowen,60,47,13
Kittias,58-DAMMAN,State Senate,13,D,Lisa Bowen,94,72,22
Kittias,59-KACHESS (vbm),State Senate,13,D,Lisa Bowen,50,0,50
Kittias,60-KITTITAS 2,State Senate,13,D,Lisa Bowen,60,54,6
Kittias,61-ELLENSBURG 25,State Senate,13,D,Lisa Bowen,90,66,24
Kittias,62-RONALD (vbm),State Senate,13,D,Lisa Bowen,53,0,53
Kittias,99-KITTITAS WA,State Senate,13,D,Lisa Bowen,4637,0,0
Kittias,1-CLE ELUM 1,State Senate,13,R,Janea Holmquist,102,72,30
Kittias,2-CLE ELUM 2,State Senate,13,R,Janea Holmquist,75,51,24
Kittias,3-CLE ELUM 3,State Senate,13,R,Janea Holmquist,36,24,12
Kittias,4-CLE ELUM 4,State Senate,13,R,Janea Holmquist,137,95,42
Kittias,5-DENMARK,State Senate,13,R,Janea Holmquist,308,249,59
Kittias,6-EAST SANDERS,State Senate,13,R,Janea Holmquist,211,169,42
Kittias,7-EASTON,State Senate,13,R,Janea Holmquist,194,166,28
Kittias,8-ELLENSBURG 1,State Senate,13,R,Janea Holmquist,19,14,5
Kittias,9-ELLENSBURG 2,State Senate,13,R,Janea Holmquist,29,19,10
Kittias,10-ELLENSBURG 3,State Senate,13,R,Janea Holmquist,22,13,9
Kittias,11-ELLENSBURG 4,State Senate,13,R,Janea Holmquist,43,33,10
Kittias,12-ELLENSBURG 5,State Senate,13,R,Janea Holmquist,54,36,18
Kittias,13-ELLENSBURG 6,State Senate,13,R,Janea Holmquist,34,21,13
Kittias,14-ELLENSBURG 7,State Senate,13,R,Janea Holmquist,40,25,15
Kittias,15-ELLENSBURG 8,State Senate,13,R,Janea Holmquist,54,37,17
Kittias,16-ELLENSBURG 9,State Senate,13,R,Janea Holmquist,40,21,19
Kittias,17-ELLENSBURG 10,State Senate,13,R,Janea Holmquist,66,34,32
Kittias,18-ELLENSBURG 11,State Senate,13,R,Janea Holmquist,71,49,22
Kittias,19-ELLENSBURG 12,State Senate,13,R,Janea Holmquist,67,54,13
Kittias,20-ELLENSBURG 13,State Senate,13,R,Janea Holmquist,64,50,14
Kittias,21-ELLENSBURG 14,State Senate,13,R,Janea Holmquist,75,51,24
Kittias,22-ELLENSBURG 15,State Senate,13,R,Janea Holmquist,175,125,50
Kittias,23-ELLENSBURG 16,State Senate,13,R,Janea Holmquist,54,38,16
Kittias,24-ELLENSBURG 17,State Senate,13,R,Janea Holmquist,91,75,16
Kittias,25-ELLENSBURG 18,State Senate,13,R,Janea Holmquist,15,8,7
Kittias,26-ELLENSBURG 19,State Senate,13,R,Janea Holmquist,162,125,37
Kittias,27-ELLENSBURG 20,State Senate,13,R,Janea Holmquist,47,27,20
Kittias,28-ELLENSBURG 21,State Senate,13,R,Janea Holmquist,61,52,9
Kittias,29-ELLENSBURG 22,State Senate,13,R,Janea Holmquist,114,74,40
Kittias,30-ELLENSBURG 23,State Senate,13,R,Janea Holmquist,135,111,24
Kittias,31-ELLENSBURG 24,State Senate,13,R,Janea Holmquist,205,152,53
Kittias,32-HYAK (vbm),State Senate,13,R,Janea Holmquist,58,0,58
Kittias,33-KITTITAS 1,State Senate,13,R,Janea Holmquist,85,63,22
Kittias,34-MANASTASH,State Senate,13,R,Janea Holmquist,168,130,38
Kittias,35-MOUNTAIN (vbm),State Senate,13,R,Janea Holmquist,77,0,77
Kittias,36-NORTH CENTRAL,State Senate,13,R,Janea Holmquist,246,189,57
Kittias,37-NORTH ELLENSBURG,State Senate,13,R,Janea Holmquist,196,157,39
Kittias,38-PARK,State Senate,13,R,Janea Holmquist,250,209,41
Kittias,39-PEOH POINT,State Senate,13,R,Janea Holmquist,207,173,34
Kittias,40-RIDGEWAY,State Senate,13,R,Janea Holmquist,377,291,86
Kittias,41-ROSLYN 1,State Senate,13,R,Janea Holmquist,77,57,20
Kittias,42-ROSLYN 2,State Senate,13,R,Janea Holmquist,88,71,17
Kittias,43-DRY CREEK,State Senate,13,R,Janea Holmquist,268,219,49
Kittias,44-WESTSIDE (vbm),State Senate,13,R,Janea Holmquist,164,0,164
Kittias,45-ROSLYN OUTLYING (vbm),State Senate,13,R,Janea Holmquist,26,0,26
Kittias,46-SANDERS,State Senate,13,R,Janea Holmquist,106,83,23
Kittias,47-SOUTH CLE ELUM,State Senate,13,R,Janea Holmquist,121,94,27
Kittias,48-SOUTH ELLENSBURG,State Senate,13,R,Janea Holmquist,243,180,63
Kittias,49-CANYON,State Senate,13,R,Janea Holmquist,63,55,8
Kittias,50-SWAUK (vbm),State Senate,13,R,Janea Holmquist,146,0,146
Kittias,51-TEANAWAY (vbm),State Senate,13,R,Janea Holmquist,180,0,180
Kittias,52-THORP,State Senate,13,R,Janea Holmquist,240,207,33
Kittias,53-VANTAGE (vbm),State Senate,13,R,Janea Holmquist,24,0,24
Kittias,54-NORTH EAST FAIRVIEW,State Senate,13,R,Janea Holmquist,145,101,44
Kittias,55-FAIRVIEW,State Senate,13,R,Janea Holmquist,232,186,46
Kittias,56-THRALL,State Senate,13,R,Janea Holmquist,249,205,44
Kittias,58-DAMMAN,State Senate,13,R,Janea Holmquist,225,183,42
Kittias,59-KACHESS (vbm),State Senate,13,R,Janea Holmquist,95,0,95
Kittias,60-KITTITAS 2,State Senate,13,R,Janea Holmquist,107,86,21
Kittias,61-ELLENSBURG 25,State Senate,13,R,Janea Holmquist,144,103,41
Kittias,62-RONALD (vbm),State Senate,13,R,Janea Holmquist,70,0,70
Kittias,99-KITTITAS WA,State Senate,13,R,Janea Holmquist,7477,0,0
Kittias,1-CLE ELUM 1,State Senate,13,,writeins,0,0,0
Kittias,2-CLE ELUM 2,State Senate,13,,writeins,0,0,0
Kittias,3-CLE ELUM 3,State Senate,13,,writeins,0,0,0
Kittias,4-CLE ELUM 4,State Senate,13,,writeins,0,0,0
Kittias,5-DENMARK,State Senate,13,,writeins,1,1,0
Kittias,6-EAST SANDERS,State Senate,13,,writeins,0,0,0
Kittias,7-EASTON,State Senate,13,,writeins,1,1,0
Kittias,8-ELLENSBURG 1,State Senate,13,,writeins,0,0,0
Kittias,9-ELLENSBURG 2,State Senate,13,,writeins,3,3,0
Kittias,10-ELLENSBURG 3,State Senate,13,,writeins,0,0,0
Kittias,11-ELLENSBURG 4,State Senate,13,,writeins,0,0,0
Kittias,12-ELLENSBURG 5,State Senate,13,,writeins,0,0,0
Kittias,13-ELLENSBURG 6,State Senate,13,,writeins,0,0,0
Kittias,14-ELLENSBURG 7,State Senate,13,,writeins,0,0,0
Kittias,15-ELLENSBURG 8,State Senate,13,,writeins,0,0,0
Kittias,16-ELLENSBURG 9,State Senate,13,,writeins,0,0,0
Kittias,17-ELLENSBURG 10,State Senate,13,,writeins,1,0,1
Kittias,18-ELLENSBURG 11,State Senate,13,,writeins,0,0,0
Kittias,19-ELLENSBURG 12,State Senate,13,,writeins,1,1,0
Kittias,20-ELLENSBURG 13,State Senate,13,,writeins,1,0,1
Kittias,21-ELLENSBURG 14,State Senate,13,,writeins,0,0,0
Kittias,22-ELLENSBURG 15,State Senate,13,,writeins,2,1,1
Kittias,23-ELLENSBURG 16,State Senate,13,,writeins,0,0,0
Kittias,24-ELLENSBURG 17,State Senate,13,,writeins,0,0,0
Kittias,25-ELLENSBURG 18,State Senate,13,,writeins,1,1,0
Kittias,26-ELLENSBURG 19,State Senate,13,,writeins,0,0,0
Kittias,27-ELLENSBURG 20,State Senate,13,,writeins,0,0,0
Kittias,28-ELLENSBURG 21,State Senate,13,,writeins,3,3,0
Kittias,29-ELLENSBURG 22,State Senate,13,,writeins,0,0,0
Kittias,30-ELLENSBURG 23,State Senate,13,,writeins,1,1,0
Kittias,31-ELLENSBURG 24,State Senate,13,,writeins,0,0,0
Kittias,32-HYAK (vbm),State Senate,13,,writeins,0,0,0
Kittias,33-KITTITAS 1,State Senate,13,,writeins,1,1,0
Kittias,34-MANASTASH,State Senate,13,,writeins,2,0,2
Kittias,35-MOUNTAIN (vbm),State Senate,13,,writeins,0,0,0
Kittias,36-NORTH CENTRAL,State Senate,13,,writeins,1,0,1
Kittias,37-NORTH ELLENSBURG,State Senate,13,,writeins,1,1,0
Kittias,38-PARK,State Senate,13,,writeins,0,0,0
Kittias,39-PEOH POINT,State Senate,13,,writeins,3,1,2
Kittias,40-RIDGEWAY,State Senate,13,,writeins,1,0,1
Kittias,41-ROSLYN 1,State Senate,13,,writeins,0,0,0
Kittias,42-ROSLYN 2,State Senate,13,,writeins,0,0,0
Kittias,43-DRY CREEK,State Senate,13,,writeins,2,2,0
Kittias,44-WESTSIDE (vbm),State Senate,13,,writeins,0,0,0
Kittias,45-ROSLYN OUTLYING (vbm),State Senate,13,,writeins,0,0,0
Kittias,46-SANDERS,State Senate,13,,writeins,0,0,0
Kittias,47-SOUTH CLE ELUM,State Senate,13,,writeins,0,0,0
Kittias,48-SOUTH ELLENSBURG,State Senate,13,,writeins,0,0,0
Kittias,49-CANYON,State Senate,13,,writeins,0,0,0
Kittias,50-SWAUK (vbm),State Senate,13,,writeins,0,0,0
Kittias,51-TEANAWAY (vbm),State Senate,13,,writeins,0,0,0
Kittias,52-THORP,State Senate,13,,writeins,0,0,0
Kittias,53-VANTAGE (vbm),State Senate,13,,writeins,0,0,0
Kittias,54-NORTH EAST FAIRVIEW,State Senate,13,,writeins,0,0,0
Kittias,55-FAIRVIEW,State Senate,13,,writeins,1,1,0
Kittias,56-THRALL,State Senate,13,,writeins,0,0,0
Kittias,58-DAMMAN,State Senate,13,,writeins,0,0,0
Kittias,59-KACHESS (vbm),State Senate,13,,writeins,0,0,0
Kittias,60-KITTITAS 2,State Senate,13,,writeins,1,1,0
Kittias,61-ELLENSBURG 25,State Senate,13,,writeins,0,0,0
Kittias,62-RONALD (vbm),State Senate,13,,writeins,1,0,1
Kittias,99-KITTITAS WA,State Senate,13,,writeins,0,0,0
Kittias,1-CLE ELUM 1,State House,13-1,R,Judith Warnick,125,93,32
Kittias,2-CLE ELUM 2,State House,13-1,R,Judith Warnick,105,68,37
Kittias,3-CLE ELUM 3,State House,13-1,R,Judith Warnick,56,39,17
Kittias,4-CLE ELUM 4,State House,13-1,R,Judith Warnick,161,112,49
Kittias,5-DENMARK,State House,13-1,R,Judith Warnick,310,251,59
Kittias,6-EAST SANDERS,State House,13-1,R,Judith Warnick,240,185,55
Kittias,7-EASTON,State House,13-1,R,Judith Warnick,238,205,33
Kittias,8-ELLENSBURG 1,State House,13-1,R,Judith Warnick,36,26,10
Kittias,9-ELLENSBURG 2,State House,13-1,R,Judith Warnick,61,39,22
Kittias,10-ELLENSBURG 3,State House,13-1,R,Judith Warnick,31,18,13
Kittias,11-ELLENSBURG 4,State House,13-1,R,Judith Warnick,56,41,15
Kittias,12-ELLENSBURG 5,State House,13-1,R,Judith Warnick,76,51,25
Kittias,13-ELLENSBURG 6,State House,13-1,R,Judith Warnick,44,32,12
Kittias,14-ELLENSBURG 7,State House,13-1,R,Judith Warnick,42,30,12
Kittias,15-ELLENSBURG 8,State House,13-1,R,Judith Warnick,78,54,24
Kittias,16-ELLENSBURG 9,State House,13-1,R,Judith Warnick,56,26,30
Kittias,17-ELLENSBURG 10,State House,13-1,R,Judith Warnick,88,50,38
Kittias,18-ELLENSBURG 11,State House,13-1,R,Judith Warnick,95,58,37
Kittias,19-ELLENSBURG 12,State House,13-1,R,Judith Warnick,87,68,19
Kittias,20-ELLENSBURG 13,State House,13-1,R,Judith Warnick,96,72,24
Kittias,21-ELLENSBURG 14,State House,13-1,R,Judith Warnick,85,54,31
Kittias,22-ELLENSBURG 15,State House,13-1,R,Judith Warnick,205,140,65
Kittias,23-ELLENSBURG 16,State House,13-1,R,Judith Warnick,79,57,22
Kittias,24-ELLENSBURG 17,State House,13-1,R,Judith Warnick,114,85,29
Kittias,25-ELLENSBURG 18,State House,13-1,R,Judith Warnick,23,13,10
Kittias,26-ELLENSBURG 19,State House,13-1,R,Judith Warnick,218,165,53
Kittias,27-ELLENSBURG 20,State House,13-1,R,Judith Warnick,71,45,26
Kittias,28-ELLENSBURG 21,State House,13-1,R,Judith Warnick,96,81,15
Kittias,29-ELLENSBURG 22,State House,13-1,R,Judith Warnick,150,102,48
Kittias,30-ELLENSBURG 23,State House,13-1,R,Judith Warnick,189,157,32
Kittias,31-ELLENSBURG 24,State House,13-1,R,Judith Warnick,245,185,60
Kittias,32-HYAK (vbm),State House,13-1,R,Judith Warnick,65,0,65
Kittias,33-KITTITAS 1,State House,13-1,R,Judith Warnick,101,79,22
Kittias,34-MANASTASH,State House,13-1,R,Judith Warnick,208,161,47
Kittias,35-MOUNTAIN (vbm),State House,13-1,R,Judith Warnick,95,0,95
Kittias,36-NORTH CENTRAL,State House,13-1,R,Judith Warnick,282,208,74
Kittias,37-NORTH ELLENSBURG,State House,13-1,R,Judith Warnick,211,164,47
Kittias,38-PARK,State House,13-1,R,Judith Warnick,276,234,42
Kittias,39-PEOH POINT,State House,13-1,R,Judith Warnick,238,194,44
Kittias,40-RIDGEWAY,State House,13-1,R,Judith Warnick,392,304,88
Kittias,41-ROSLYN 1,State House,13-1,R,Judith Warnick,114,83,31
Kittias,42-ROSLYN 2,State House,13-1,R,Judith Warnick,110,93,17
Kittias,43-DRY CREEK,State House,13-1,R,Judith Warnick,309,246,63
Kittias,44-WESTSIDE (vbm),State House,13-1,R,Judith Warnick,232,0,232
Kittias,45-ROSLYN OUTLYING (vbm),State House,13-1,R,Judith Warnick,28,0,28
Kittias,46-SANDERS,State House,13-1,R,Judith Warnick,118,90,28
Kittias,47-SOUTH CLE ELUM,State House,13-1,R,Judith Warnick,148,112,36
Kittias,48-SOUTH ELLENSBURG,State House,13-1,R,Judith Warnick,293,218,75
Kittias,49-CANYON,State House,13-1,R,Judith Warnick,77,66,11
Kittias,50-SWAUK (vbm),State House,13-1,R,Judith Warnick,144,0,144
Kittias,51-TEANAWAY (vbm),State House,13-1,R,Judith Warnick,218,0,218
Kittias,52-THORP,State House,13-1,R,Judith Warnick,265,230,35
Kittias,53-VANTAGE (vbm),State House,13-1,R,Judith Warnick,29,0,29
Kittias,54-NORTH EAST FAIRVIEW,State House,13-1,R,Judith Warnick,155,110,45
Kittias,55-FAIRVIEW,State House,13-1,R,Judith Warnick,252,194,58
Kittias,56-THRALL,State House,13-1,R,Judith Warnick,242,195,47
Kittias,58-DAMMAN,State House,13-1,R,Judith Warnick,244,193,51
Kittias,59-KACHESS (vbm),State House,13-1,R,Judith Warnick,112,0,112
Kittias,60-KITTITAS 2,State House,13-1,R,Judith Warnick,144,118,26
Kittias,61-ELLENSBURG 25,State House,13-1,R,Judith Warnick,184,137,47
Kittias,62-RONALD (vbm),State House,13-1,R,Judith Warnick,80,0,80
Kittias,99-KITTITAS WA,State House,13-1,R,Judith Warnick,8922,0,0
Kittias,1-CLE ELUM 1,State House,13-1,,writeins,4,4,0
Kittias,2-CLE ELUM 2,State House,13-1,,writeins,5,5,0
Kittias,3-CLE ELUM 3,State House,13-1,,writeins,1,0,1
Kittias,4-CLE ELUM 4,State House,13-1,,writeins,2,1,1
Kittias,5-DENMARK,State House,13-1,,writeins,11,10,1
Kittias,6-EAST SANDERS,State House,13-1,,writeins,3,1,2
Kittias,7-EASTON,State House,13-1,,writeins,6,4,2
Kittias,8-ELLENSBURG 1,State House,13-1,,writeins,11,6,5
Kittias,9-ELLENSBURG 2,State House,13-1,,writeins,4,4,0
Kittias,10-ELLENSBURG 3,State House,13-1,,writeins,1,1,0
Kittias,11-ELLENSBURG 4,State House,13-1,,writeins,5,2,3
Kittias,12-ELLENSBURG 5,State House,13-1,,writeins,7,2,5
Kittias,13-ELLENSBURG 6,State House,13-1,,writeins,4,2,2
Kittias,14-ELLENSBURG 7,State House,13-1,,writeins,6,4,2
Kittias,15-ELLENSBURG 8,State House,13-1,,writeins,5,3,2
Kittias,16-ELLENSBURG 9,State House,13-1,,writeins,4,1,3
Kittias,17-ELLENSBURG 10,State House,13-1,,writeins,13,5,8
Kittias,18-ELLENSBURG 11,State House,13-1,,writeins,2,1,1
Kittias,19-ELLENSBURG 12,State House,13-1,,writeins,3,2,1
Kittias,20-ELLENSBURG 13,State House,13-1,,writeins,6,3,3
Kittias,21-ELLENSBURG 14,State House,13-1,,writeins,7,2,5
Kittias,22-ELLENSBURG 15,State House,13-1,,writeins,2,1,1
Kittias,23-ELLENSBURG 16,State House,13-1,,writeins,8,6,2
Kittias,24-ELLENSBURG 17,State House,13-1,,writeins,7,4,3
Kittias,25-ELLENSBURG 18,State House,13-1,,writeins,2,1,1
Kittias,26-ELLENSBURG 19,State House,13-1,,writeins,5,2,3
Kittias,27-ELLENSBURG 20,State House,13-1,,writeins,5,2,3
Kittias,28-ELLENSBURG 21,State House,13-1,,writeins,11,8,3
Kittias,29-ELLENSBURG 22,State House,13-1,,writeins,3,2,1
Kittias,30-ELLENSBURG 23,State House,13-1,,writeins,9,7,2
Kittias,31-ELLENSBURG 24,State House,13-1,,writeins,3,3,0
Kittias,32-HYAK (vbm),State House,13-1,,writeins,6,0,6
Kittias,33-KITTITAS 1,State House,13-1,,writeins,4,4,0
Kittias,34-MANASTASH,State House,13-1,,writeins,14,12,2
Kittias,35-MOUNTAIN (vbm),State House,13-1,,writeins,2,0,2
Kittias,36-NORTH CENTRAL,State House,13-1,,writeins,8,6,2
Kittias,37-NORTH ELLENSBURG,State House,13-1,,writeins,5,5,0
Kittias,38-PARK,State House,13-1,,writeins,7,7,0
Kittias,39-PEOH POINT,State House,13-1,,writeins,10,5,5
Kittias,40-RIDGEWAY,State House,13-1,,writeins,8,5,3
Kittias,41-ROSLYN 1,State House,13-1,,writeins,14,10,4
Kittias,42-ROSLYN 2,State House,13-1,,writeins,8,5,3
Kittias,43-DRY CREEK,State House,13-1,,writeins,9,7,2
Kittias,44-WESTSIDE (vbm),State House,13-1,,writeins,5,0,5
Kittias,45-ROSLYN OUTLYING (vbm),State House,13-1,,writeins,0,0,0
Kittias,46-SANDERS,State House,13-1,,writeins,0,0,0
Kittias,47-SOUTH CLE ELUM,State House,13-1,,writeins,4,1,3
Kittias,48-SOUTH ELLENSBURG,State House,13-1,,writeins,7,2,5
Kittias,49-CANYON,State House,13-1,,writeins,0,0,0
Kittias,50-SWAUK (vbm),State House,13-1,,writeins,10,0,10
Kittias,51-TEANAWAY (vbm),State House,13-1,,writeins,5,0,5
Kittias,52-THORP,State House,13-1,,writeins,11,9,2
Kittias,53-VANTAGE (vbm),State House,13-1,,writeins,0,0,0
Kittias,54-NORTH EAST FAIRVIEW,State House,13-1,,writeins,5,4,1
Kittias,55-FAIRVIEW,State House,13-1,,writeins,13,11,2
Kittias,56-THRALL,State House,13-1,,writeins,5,4,1
Kittias,58-DAMMAN,State House,13-1,,writeins,8,6,2
Kittias,59-KACHESS (vbm),State House,13-1,,writeins,1,0,1
Kittias,60-KITTITAS 2,State House,13-1,,writeins,3,3,0
Kittias,61-ELLENSBURG 25,State House,13-1,,writeins,3,2,1
Kittias,62-RONALD (vbm),State House,13-1,,writeins,2,0,2
Kittias,99-KITTITAS WA,State House,13-1,,writeins,0,0,0
Kittias,1-CLE ELUM 1,State House,13-2,R,Bill Hinkle,118,89,29
Kittias,2-CLE ELUM 2,State House,13-2,R,Bill Hinkle,105,68,37
Kittias,3-CLE ELUM 3,State House,13-2,R,Bill Hinkle,56,39,17
Kittias,4-CLE ELUM 4,State House,13-2,R,Bill Hinkle,164,112,52
Kittias,5-DENMARK,State House,13-2,R,Bill Hinkle,309,253,56
Kittias,6-EAST SANDERS,State House,13-2,R,Bill Hinkle,231,178,53
Kittias,7-EASTON,State House,13-2,R,Bill Hinkle,235,201,34
Kittias,8-ELLENSBURG 1,State House,13-2,R,Bill Hinkle,34,24,10
Kittias,9-ELLENSBURG 2,State House,13-2,R,Bill Hinkle,58,38,20
Kittias,10-ELLENSBURG 3,State House,13-2,R,Bill Hinkle,29,18,11
Kittias,11-ELLENSBURG 4,State House,13-2,R,Bill Hinkle,55,39,16
Kittias,12-ELLENSBURG 5,State House,13-2,R,Bill Hinkle,75,50,25
Kittias,13-ELLENSBURG 6,State House,13-2,R,Bill Hinkle,45,32,13
Kittias,14-ELLENSBURG 7,State House,13-2,R,Bill Hinkle,46,32,14
Kittias,15-ELLENSBURG 8,State House,13-2,R,Bill Hinkle,73,49,24
Kittias,16-ELLENSBURG 9,State House,13-2,R,Bill Hinkle,52,25,27
Kittias,17-ELLENSBURG 10,State House,13-2,R,Bill Hinkle,89,51,38
Kittias,18-ELLENSBURG 11,State House,13-2,R,Bill Hinkle,95,63,32
Kittias,19-ELLENSBURG 12,State House,13-2,R,Bill Hinkle,84,67,17
Kittias,20-ELLENSBURG 13,State House,13-2,R,Bill Hinkle,94,70,24
Kittias,21-ELLENSBURG 14,State House,13-2,R,Bill Hinkle,83,54,29
Kittias,22-ELLENSBURG 15,State House,13-2,R,Bill Hinkle,203,137,66
Kittias,23-ELLENSBURG 16,State House,13-2,R,Bill Hinkle,74,52,22
Kittias,24-ELLENSBURG 17,State House,13-2,R,Bill Hinkle,116,87,29
Kittias,25-ELLENSBURG 18,State House,13-2,R,Bill Hinkle,23,13,10
Kittias,26-ELLENSBURG 19,State House,13-2,R,Bill Hinkle,213,159,54
Kittias,27-ELLENSBURG 20,State House,13-2,R,Bill Hinkle,64,44,20
Kittias,28-ELLENSBURG 21,State House,13-2,R,Bill Hinkle,91,77,14
Kittias,29-ELLENSBURG 22,State House,13-2,R,Bill Hinkle,147,101,46
Kittias,30-ELLENSBURG 23,State House,13-2,R,Bill Hinkle,191,161,30
Kittias,31-ELLENSBURG 24,State House,13-2,R,Bill Hinkle,244,185,59
Kittias,32-HYAK (vbm),State House,13-2,R,Bill Hinkle,71,0,71
Kittias,33-KITTITAS 1,State House,13-2,R,Bill Hinkle,107,82,25
Kittias,34-MANASTASH,State House,13-2,R,Bill Hinkle,193,149,44
Kittias,35-MOUNTAIN (vbm),State House,13-2,R,Bill Hinkle,92,0,92
Kittias,36-NORTH CENTRAL,State House,13-2,R,Bill Hinkle,267,199,68
Kittias,37-NORTH ELLENSBURG,State House,13-2,R,Bill Hinkle,200,153,47
Kittias,38-PARK,State House,13-2,R,Bill Hinkle,274,229,45
Kittias,39-PEOH POINT,State House,13-2,R,Bill Hinkle,241,199,42
Kittias,40-RIDGEWAY,State House,13-2,R,Bill Hinkle,383,302,81
Kittias,41-ROSLYN 1,State House,13-2,R,Bill Hinkle,111,79,32
Kittias,42-ROSLYN 2,State House,13-2,R,Bill Hinkle,119,100,19
Kittias,43-DRY CREEK,State House,13-2,R,Bill Hinkle,300,239,61
Kittias,44-WESTSIDE (vbm),State House,13-2,R,Bill Hinkle,227,0,227
Kittias,45-ROSLYN OUTLYING (vbm),State House,13-2,R,Bill Hinkle,26,0,26
Kittias,46-SANDERS,State House,13-2,R,Bill Hinkle,120,91,29
Kittias,47-SOUTH CLE ELUM,State House,13-2,R,Bill Hinkle,149,111,38
Kittias,48-SOUTH ELLENSBURG,State House,13-2,R,Bill Hinkle,283,212,71
Kittias,49-CANYON,State House,13-2,R,Bill Hinkle,77,67,10
Kittias,50-SWAUK (vbm),State House,13-2,R,Bill Hinkle,142,0,142
Kittias,51-TEANAWAY (vbm),State House,13-2,R,Bill Hinkle,215,0,215
Kittias,52-THORP,State House,13-2,R,Bill Hinkle,263,232,31
Kittias,53-VANTAGE (vbm),State House,13-2,R,Bill Hinkle,32,0,32
Kittias,54-NORTH EAST FAIRVIEW,State House,13-2,R,Bill Hinkle,147,107,40
Kittias,55-FAIRVIEW,State House,13-2,R,Bill Hinkle,260,205,55
Kittias,56-THRALL,State House,13-2,R,Bill Hinkle,242,200,42
Kittias,58-DAMMAN,State House,13-2,R,Bill Hinkle,248,198,50
Kittias,59-KACHESS (vbm),State House,13-2,R,Bill Hinkle,117,0,117
Kittias,60-KITTITAS 2,State House,13-2,R,Bill Hinkle,142,117,25
Kittias,61-ELLENSBURG 25,State House,13-2,R,Bill Hinkle,170,127,43
Kittias,62-RONALD (vbm),State House,13-2,R,Bill Hinkle,79,0,79
Kittias,99-KITTITAS WA,State House,13-2,R,Bill Hinkle,8793,0,0
Kittias,1-CLE ELUM 1,State House,13-2,,writeins,13,11,2
Kittias,2-CLE ELUM 2,State House,13-2,,writeins,6,5,1
Kittias,3-CLE ELUM 3,State House,13-2,,writeins,2,2,0
Kittias,4-CLE ELUM 4,State House,13-2,,writeins,4,4,0
Kittias,5-DENMARK,State House,13-2,,writeins,11,7,4
Kittias,6-EAST SANDERS,State House,13-2,,writeins,8,6,2
Kittias,7-EASTON,State House,13-2,,writeins,11,8,3
Kittias,8-ELLENSBURG 1,State House,13-2,,writeins,10,5,5
Kittias,9-ELLENSBURG 2,State House,13-2,,writeins,7,6,1
Kittias,10-ELLENSBURG 3,State House,13-2,,writeins,4,1,3
Kittias,11-ELLENSBURG 4,State House,13-2,,writeins,6,3,3
Kittias,12-ELLENSBURG 5,State House,13-2,,writeins,8,2,6
Kittias,13-ELLENSBURG 6,State House,13-2,,writeins,6,5,1
Kittias,14-ELLENSBURG 7,State House,13-2,,writeins,10,8,2
Kittias,15-ELLENSBURG 8,State House,13-2,,writeins,8,7,1
Kittias,16-ELLENSBURG 9,State House,13-2,,writeins,5,2,3
Kittias,17-ELLENSBURG 10,State House,13-2,,writeins,10,4,6
Kittias,18-ELLENSBURG 11,State House,13-2,,writeins,3,2,1
Kittias,19-ELLENSBURG 12,State House,13-2,,writeins,9,4,5
Kittias,20-ELLENSBURG 13,State House,13-2,,writeins,6,4,2
Kittias,21-ELLENSBURG 14,State House,13-2,,writeins,10,2,8
Kittias,22-ELLENSBURG 15,State House,13-2,,writeins,6,4,2
Kittias,23-ELLENSBURG 16,State House,13-2,,writeins,8,6,2
Kittias,24-ELLENSBURG 17,State House,13-2,,writeins,6,3,3
Kittias,25-ELLENSBURG 18,State House,13-2,,writeins,2,1,1
Kittias,26-ELLENSBURG 19,State House,13-2,,writeins,8,6,2
Kittias,27-ELLENSBURG 20,State House,13-2,,writeins,6,2,4
Kittias,28-ELLENSBURG 21,State House,13-2,,writeins,13,10,3
Kittias,29-ELLENSBURG 22,State House,13-2,,writeins,4,3,1
Kittias,30-ELLENSBURG 23,State House,13-2,,writeins,10,7,3
Kittias,31-ELLENSBURG 24,State House,13-2,,writeins,5,4,1
Kittias,32-HYAK (vbm),State House,13-2,,writeins,5,0,5
