OfficeID	ElectionID	TotalVotes
426	134	74468
955	41	1362380
864	24	177914
34	33	6047
212	39	22348
94	112	8273
157	17	48817
953	132	105475
156	47	25627
173	42	18310
217	55	11730
97	10	29595
95	70	23055
107	42	19505
105	102	10295
129	92	16594
99	116	4354
82	66	25024
117	74	8652
163	3	42317
123	60	77759
139	18	23758
864	17	245347
205	83	6264
147	4	42315
85	57	29166
173	35	13498
227	56	52817
91	43	10506
157	24	30413
685	60	449877
242	116	1892
511	25	676469
150	38	35021
86	27	29312
26	20	19608
473	94	519479
869	33	229139
59	69	10410
79	71	12795
80	41	25771
867	93	41311
863	3	283950
868	63	110040
58	99	12066
188	83	10156
129	46	13183
985	55	533172
100	3	42007
140	48	19442
121	67	44652
121	94	15753
737	119	355557
960	57	683075
867	74	78631
89	46	8132
215	65	12818
165	52	11916
162	116	3508
139	25	38883
218	1	17612
223	74	19735
863	10	207542
12	70	26635
148	57	26440
71	81	11216
197	100	18246
239	116	6338
129	16	22125
190	73	12087
96	90	5152
404	20	93148
412	29	122303
112	108	1796
82	38	31699
208	45	24700
91	17	47525
190	61	15816
181	94	38016
440	129	176141
226	10	34631
435	91	6145
861	1	122399
217	24	30806
209	15	36517
216	54	11338
109	1	19654
85	133	16776
218	25	41768
109	134	27731
669	106	12044
953	18	1174404
91	24	27871
165	57	4987
197	93	9844
189	84	18458
868	44	89903
88	57	6176
5	62	5575
17	16	16693
221	120	15693
205	102	19777
216	35	21801
224	44	11183
160	3	36664
154	100	21031
222	134	48523
868	56	126113
112	84	10189
13	71	17671
115	44	5761
107	35	15742
95	66	21026
116	14	11659
420	38	110431
176	9	21526
175	39	19274
121	113	2786
184	18	29689
960	38	879532
192	27	21591
106	65	11087
105	95	13937
667	16	1057675
689	76	436766
857	47	196727
140	55	19329
869	64	105133
132	70	18019
157	43	28971
140	79	14118
231	83	7216
167	42	21044
5	38	7086
688	106	197530
769	19	297001
137	81	17681
129	72	14969
113	54	17574
857	67	327769
149	65	20876
107	16	27524
206	72	4779
79	97	31957
861	20	293180
71	112	9471
155	70	21296
231	76	15179
150	24	20452
227	30	27797
156	97	11348
230	136	16716
203	3	48303
218	44	8276
93	123	5397
693	20	1491751
115	25	22397
216	134	45252
896	27	1183422
129	96	10326
87	106	6147
225	71	18042
191	31	22859
85	114	5351
192	1	17038
985	62	1058735
686	119	565033
143	15	40266
142	45	20262
130	43	18233
225	83	6315
406	67	217194
158	134	46462
688	80	626203
863	29	247846
869	59	77244
140	74	12195
190	80	16124
878	20	2281219
178	108	2652
126	27	23860
17	3	20797
182	71	19939
110	9	19857
138	51	17959
857	130	340754
877	92	12116
869	83	68337
858	58	1061014
202	33	41266
124	4	28950
3	91	5992
194	24	22451
198	70	21235
230	106	11896
88	76	9425
189	103	4689
149	123	3626
156	116	7489
654	123	306598
206	79	17691
98	25	24277
97	55	9230
431	66	12225
218	51	57804
210	42	27163
435	117	2215
157	74	16257
146	84	13552
154	81	13200
159	14	21731
158	44	15926
215	58	59215
211	114	4680
123	3	41415
187	4	45526
1073	114	204429
208	95	26544
152	103	6588
109	39	11726
83	41	29574
570	51	1078227
163	60	15987
125	57	19561
857	80	121263
182	14	17804
198	44	11604
230	80	11741
149	1	35037
592	36	954910
878	129	171293
160	17	31624
154	74	9703
110	4	24116
444	20	15240
995	67	13029
94	10	35606
105	38	27975
121	44	13898
86	84	14320
948	13	92399
114	100	11942
499	42	1043467
97	112	1509
693	134	1356969
207	106	7636
85	136	9705
88	43	22804
203	10	42338
162	66	19571
224	67	50500
857	104	64225
869	90	43494
158	70	23120
178	6	26576
176	35	18257
118	33	22725
106	15	34559
169	103	2916
100	29	37043
25	66	6938
82	71	17801
867	17	205149
202	52	24062
507	103	283388
89	1	28464
218	58	47351
435	124	2489
212	72	10063
215	51	49467
197	43	23577
71	55	13583
863	79	86921
198	39	18030
180	55	7950
109	58	40033
127	16	25357
181	25	38163
126	46	9821
864	93	49675
216	9	18046
225	14	12749
103	72	3722
118	120	10381
391	135	334402
144	18	31118
104	42	6778
102	102	7135
155	20	47698
163	79	14016
154	50	22840
127	4	37983
800	40	900629
71	31	31953
147	67	61027
82	83	7093
72	1	19865
209	41	29955
136	116	33893
170	73	15554
94	17	47119
114	81	10833
182	45	16014
89	27	28118
110	35	19069
232	20	40952
138	25	39368
686	38	851427
35	128	111976
869	97	88873
180	74	13170
208	76	15033
132	20	41210
943	16	86447
206	136	21030
240	112	3741
88	50	10330
140	112	1736
220	24	30850
82	33	37517
154	31	22539
77	55	6667
203	29	41361
99	52	6860
115	70	15172
166	3	29806
178	134	28719
202	59	21328
165	33	29628
82	57	34744
87	73	19430
857	61	137104
148	38	34435
160	10	27422
202	66	17963
157	100	25448
214	31	20471
221	18	22734
111	24	23878
215	1	21227
115	58	37484
189	136	18732
103	79	14333
99	33	22717
396	4	299510
109	65	9319
187	18	25218
143	41	33619
864	100	70637
209	46	15371
181	44	9701
225	33	22158
857	54	80484
87	80	17021
669	38	9907
149	73	29072
89	20	48616
175	58	29307
155	1	19947
731	66	4757
169	72	3600
623	102	502284
149	27	29287
115	51	39269
740	44	18772
149	15	42534
1003	73	17702
737	112	355363
82	64	34342
230	67	46697
81	94	22573
867	10	176090
71	62	29049
74	18	21161
184	120	14953
986	66	1304517
875	102	11352
186	60	9345
973	136	44931
191	76	7618
190	106	7234
198	20	56069
109	48	24348
101	39	19802
179	4	25648
861	60	140496
858	124	210043
221	20	46708
114	133	10584
227	70	23947
183	100	9320
34	67	9966
218	84	11774
81	120	12572
168	59	15115
985	114	294677
186	24	27216
857	113	38775
178	15	29038
136	35	22956
144	44	16547
100	62	15341
116	80	8905
985	102	603805
99	92	12292
170	18	20916
169	48	50581
155	67	55413
143	55	26723
3	27	30215
161	39	16667
91	76	8062
861	84	77562
82	97	29034
152	41	31193
160	50	13680
878	79	838837
199	118	2321
865	70	123674
73	111	6191
1082	49	847417
108	71	17598
740	51	23285
7	57	658972
106	67	48603
190	120	9329
209	74	10944
142	134	30132
188	14	21105
685	17	1386878
142	54	10038
169	29	36030
857	106	107974
161	20	34047
158	72	14285
194	52	78974
123	100	38976
949	16	67815
878	48	748170
115	103	1633
772	3	2287565
174	114	9661
857	94	222956
86	10	45739
686	33	900532
192	136	13288
91	83	14281
211	64	10923
861	79	117036
194	76	11927
85	14	13930
769	78	147981
118	46	6419
117	76	5997
83	74	14740
84	44	9783
434	67	19111
220	31	25350
221	1	17353
868	103	57951
867	133	62632
136	42	18028
123	112	3252
179	35	15513
187	44	6698
686	47	637515
129	118	2098
861	103	53160
112	15	30207
119	24	22493
128	33	27876
104	18	14486
165	66	21420
100	55	5508
124	70	15536
117	100	6858
116	73	7891
219	80	15552
175	84	15325
157	133	23103
229	10	26334
746	58	23112
112	27	25035
109	91	12216
175	72	7690
95	20	42766
150	83	14652
143	74	17915
74	20	40531
224	103	24167
159	92	19945
670	105	8838
221	27	34967
878	98	398819
74	57	12611
205	9	20809
103	24	20629
136	16	26339
242	118	1366
440	3	2270531
144	25	44518
217	64	18067
86	29	38533
212	48	25463
92	46	6524
670	29	18668
213	18	16062
953	58	1037788
194	83	8454
142	97	15530
202	92	54498
59	16	16710
112	136	14830
220	50	10807
95	15	38340
175	67	44809
160	43	17998
39	130	36241
73	118	7091
184	70	26531
188	33	31765
868	96	69093
212	41	29288
103	29	34590
116	54	9528
115	84	8685
125	116	7729
118	123	10208
109	98	11135
119	17	37126
128	26	21080
186	10	33699
180	24	24462
178	1	14484
177	31	32068
864	50	65910
184	134	46746
179	54	10566
677	61	33063
166	112	13868
737	38	1460801
75	4	24040
53	125	150855
686	40	719089
172	15	29073
171	45	26526
169	3	42092
126	93	10489
72	84	13362
204	58	21840
58	94	12234
88	102	12841
181	134	43745
228	14	15336
518	43	1166850
180	114	2307
206	29	40417
147	18	33626
205	66	25998
160	100	8523
73	61	8013
1049	119	4506
118	1	19928
123	62	100648
187	63	18902
145	47	25815
236	106	14054
128	52	10717
1080	49	830949
202	99	21854
183	74	16184
121	127	2071
101	134	49461
166	55	15530
669	71	15780
667	101	277743
184	20	49497
101	1	25192
1011	38	14534
95	39	22236
183	50	8556
94	69	14505
85	59	17401
149	60	52744
111	64	9317
688	118	86567
867	119	53331
184	51	24453
189	10	37512
178	65	13209
34	124	5331
71	114	9198
955	29	1725304
960	71	758838
143	81	23479
181	84	15549
101	25	38639
161	136	16295
84	94	22662
854	120	248663
197	102	18238
100	112	1353
1010	61	9073
416	42	41969
90	56	12889
13	80	19716
867	100	63339
87	120	7143
15	20	16277
225	73	16726
84	70	24588
95	46	5357
688	56	465523
152	3	49367
117	31	20299
146	17	50809
118	92	26095
154	133	16595
199	92	15258
222	54	10617
989	16	10169
223	24	32026
448	16	10518
145	71	25503
187	70	29106
953	115	158268
188	66	25677
132	79	16304
107	44	12905
106	74	18898
210	44	15179
107	25	34955
123	43	18968
155	136	18450
202	118	12560
184	25	34832
448	66	11083
639	8	1767769
74	70	12918
160	69	11582
198	72	10088
188	71	20989
226	74	10486
435	48	7158
161	46	7252
222	4	29932
868	70	129940
180	133	6590
230	120	15653
150	33	42556
94	76	3142
173	18	23255
150	67	47728
193	3	38008
82	116	12177
126	112	2316
184	1	23874
183	31	32381
113	4	28478
686	97	291386
189	60	10242
172	29	33161
106	48	18142
178	58	33693
161	70	17287
760	16	123217
165	116	5146
117	50	6883
900	56	771747
167	25	25859
172	41	21895
80	24	19045
59	52	13404
228	33	24316
868	46	65786
232	79	17594
744	66	35141
118	27	22873
904	51	1030955
119	66	17897
118	73	12090
106	55	12003
197	133	14567
227	44	9718
100	69	13114
162	16	20704
205	59	12090
181	103	3970
217	31	24796
172	48	88221
74	31	14210
211	45	24134
7	38	1449062
100	81	16982
878	29	1729529
228	9	14049
520	135	1788361
88	136	27953
955	48	728308
869	9	129266
867	69	83402
112	41	23266
155	84	7157
685	120	170707
194	33	27953
219	136	18656
132	98	5414
440	29	1888987
77	107	5912
877	101	13320
79	47	29586
94	95	10208
80	17	32288
86	3	47146
96	35	22570
232	66	16228
85	33	34329
90	49	12640
150	14	27763
89	79	13975
82	123	10833
199	73	20549
193	27	23598
194	57	74552
143	100	22460
181	58	39302
216	67	59347
864	126	57374
221	103	9455
197	76	13107
863	136	119633
139	1	18966
118	47	72486
910	43	1001824
82	14	22298
868	27	162911
208	9	22249
95	72	12071
154	83	7542
149	10	46064
868	39	136698
225	16	19983
146	74	17103
106	41	26975
114	38	24695
688	70	682870
136	118	9199
107	18	28427
115	27	18346
80	43	16284
222	80	23513
406	16	117093
223	50	10620
79	54	10681
737	95	841042
869	16	142119
16	66	12038
224	51	48179
162	92	7185
88	52	16247
172	72	6400
215	41	30016
128	102	11949
71	45	19372
985	38	1491111
207	51	14024
166	10	17538
172	79	13754
123	17	47113
700	16	253806
115	20	30442
113	80	16884
77	100	7497
183	24	25795
97	62	24190
737	102	583662
140	31	25586
88	33	33048
96	42	10100
147	44	13811
85	97	17694
105	71	17260
187	120	18782
169	112	2894
175	15	38757
746	111	7476
197	69	24754
196	99	8339
204	108	6393
15	2	10548
867	50	74031
868	20	251214
103	81	10463
221	84	18151
156	73	15551
112	60	46457
111	90	5732
552	95	789645
186	100	8822
720	66	43993
191	33	23675
128	116	3549
207	25	45095
199	16	23260
162	73	13657
182	54	10333
80	74	14657
163	112	14249
59	102	7650
157	50	22997
875	52	11363
223	31	37775
867	43	149441
174	45	18808
109	67	44296
232	29	33736
690	10	1506518
58	101	8454
71	64	15737
197	83	7452
79	73	12684
74	103	16134
863	17	259094
197	95	28492
869	47	151744
155	46	8782
154	76	12761
205	92	24837
224	20	43845
138	58	11688
88	83	10962
132	53	29387
140	62	59080
84	120	10220
158	27	29242
154	64	25896
220	133	7529
214	64	15591
198	46	9824
196	106	9884
218	27	27382
440	79	912083
202	9	15664
599	32	907952
222	73	19233
81	44	7754
146	48	66139
156	80	15691
154	57	28757
77	81	14541
81	20	26266
158	20	54114
224	1	17099
148	71	23225
190	56	20348
216	4	35160
152	117	3082
435	93	3665
71	95	23925
1044	41	1245666
105	52	10385
97	43	10300
196	136	10009
864	66	117274
125	33	40639
117	24	17068
190	44	8715
109	15	33489
864	133	77573
191	14	13794
126	3	43681
226	24	33238
225	54	10309
178	84	11905
861	27	172917
103	112	2093
177	114	17876
123	10	41754
413	13	132786
121	70	20841
230	70	14527
166	29	27651
857	4	205034
688	63	355559
685	93	189320
686	123	679113
115	1	15694
685	136	1000620
190	94	35538
196	49	40940
740	16	9233
670	98	14009
126	10	43304
149	56	54277
118	96	15486
180	31	30240
437	71	7248
137	38	30342
158	46	14443
121	20	41377
83	17	36937
953	51	1114206
175	41	23772
739	118	2482
231	33	26008
96	99	4733
772	29	1883910
625	13	1334566
402	4	117299
155	27	21934
194	90	22433
955	105	251269
642	20	2409490
864	76	94641
80	134	23682
157	69	33303
193	72	10169
867	24	150786
202	16	26569
77	50	7058
194	102	45663
104	25	34354
103	55	15082
75	80	7454
140	81	13161
119	43	6899
667	18	1113617
955	81	731272
230	56	56406
174	64	28707
16	29	19631
219	4	38228
175	65	11098
434	70	12184
157	57	37302
586	40	996133
875	116	26705
192	60	12356
136	68	28179
861	129	43248
181	1	14797
186	74	18282
79	123	16609
193	79	11744
420	71	79606
211	97	11329
163	43	13248
239	118	2981
157	76	17668
109	136	13696
864	57	94905
861	117	21789
82	47	51196
92	79	18602
5	71	6473
540	123	331816
232	3	39959
103	48	18747
97	134	38221
136	92	52004
191	83	6023
390	67	532335
176	42	7521
857	56	141025
208	71	17765
124	66	15952
217	133	9766
737	69	644797
1037	56	738844
515	17	2143183
81	51	12931
824	114	219705
208	59	11307
3	84	16004
97	95	21675
209	29	38348
863	43	188237
869	73	127722
878	105	261325
227	120	21769
215	15	30524
214	45	16126
149	80	21882
117	126	5627
3	98	5552
91	133	9379
190	63	21789
233	106	2132
766	66	116411
202	35	26657
143	24	34183
99	16	16209
435	119	4783
159	42	27129
156	106	7034
181	27	29486
208	52	15938
224	70	17549
103	62	31698
762	20	208083
103	74	12249
72	134	41582
93	49	5577
130	76	12794
86	79	17853
667	25	1729849
89	3	50750
147	70	25269
71	38	24703
206	81	14898
169	55	18299
192	10	31284
126	29	33034
194	133	41028
119	74	10121
686	14	678863
114	57	18932
98	39	12953
97	69	21352
117	133	5603
181	51	43197
864	107	65046
858	60	809795
72	15	31877
955	124	109893
4	80	23569
163	62	18688
169	79	13550
3	124	2909
109	41	24777
872	9	93124
219	35	17652
110	18	23258
116	4	23736
98	46	5297
1092	63	631497
753	124	3689
1014	62	1000332
15	33	17066
223	100	13555
35	111	182782
955	131	141665
104	44	4382
179	80	19500
142	35	15322
164	39	17788
219	54	8965
132	3	33184
865	20	294468
395	17	337426
953	25	1728663
149	61	33261
869	92	113870
170	25	39986
136	49	29461
1003	61	11612
213	67	63101
130	45	19286
868	122	42455
878	124	111367
158	136	25283
670	48	14783
3	119	4744
75	54	6120
96	118	2184
219	30	24214
137	31	30686
136	61	27004
83	10	34551
93	42	14865
81	70	19861
92	72	18563
91	102	15945
197	50	18669
214	14	16304
85	116	8924
154	66	22676
157	102	32709
868	98	82081
139	84	11001
5	73	4615
161	3	35957
187	1	22662
85	9	21459
34	49	6197
82	73	19195
686	16	912545
1027	58	1034556
770	19	491148
152	17	36778
185	54	16920
177	45	17556
863	45	166652
7	33	1662812
223	133	16406
225	136	17789
3	3	41831
158	79	19589
132	81	14111
143	31	32070
233	108	1839
159	49	19045
129	51	8590
175	74	14879
168	35	7546
176	44	5840
1004	73	3562
888	34	839454
106	100	20123
220	14	17301
744	38	35789
869	99	51734
420	85	51180
437	80	8206
123	95	77887
193	10	32762
740	67	16630
140	114	1940
401	66	85195
71	123	11157
202	49	36380
693	136	1020008
872	16	115580
100	38	29696
109	43	21370
744	61	23399
108	47	17288
183	83	9258
667	51	1061385
5	67	9940
985	97	593292
863	76	93589
88	116	10375
74	83	6129
146	133	24568
136	18	24885
144	27	31380
187	20	54509
126	43	17917
125	73	16868
160	45	13886
25	94	7157
84	20	46428
92	29	33654
91	59	6708
1108	30	1008539
604	114	249264
160	33	24137
228	16	15145
166	69	31982
82	80	16046
199	101	6850
173	134	39538
226	76	12835
227	46	9521
1066	120	269142
208	61	15152
216	70	18135
224	79	14698
867	102	74068
212	24	20917
869	66	125984
778	47	1061645
154	123	568
86	17	48012
98	72	8237
875	111	8638
142	68	10872
82	54	12209
226	83	7433
73	101	3162
146	114	11794
110	44	12914
106	81	17185
176	25	43159
121	122	3014
868	79	117723
127	39	20476
193	66	18406
132	112	3942
193	29	35649
194	59	46786
203	38	34840
124	46	10094
202	68	33097
123	76	12773
219	67	59427
864	33	248778
144	1	26608
177	14	21600
857	70	129027
667	58	1011682
219	44	7385
686	66	956382
211	35	23258
960	73	780475
107	70	19612
218	74	8498
100	31	27670
99	61	8451
149	100	34058
215	81	18403
181	136	14879
90	63	6313
955	38	1399671
228	42	18493
227	72	5261
166	95	41581
91	33	38599
598	114	256850
203	45	17261
185	4	37956
143	50	27533
215	100	18571
211	54	13737
857	63	175308
171	9	17903
187	27	24620
179	18	21258
117	83	8240
221	3	53070
73	94	11654
955	57	632305
115	60	19628
143	38	37569
183	64	15500
97	102	19575
159	56	18388
157	116	2997
129	101	7320
91	52	12491
83	43	19972
109	74	13046
175	55	14545
147	84	13845
7	47	1160680
105	111	3438
104	134	25712
601	31	1366107
111	14	19506
209	31	27320
74	3	29457
985	128	117591
174	97	20819
25	51	12342
670	69	16563
878	62	1001179
873	16	20290
123	69	50119
645	20	2337156
191	73	12655
234	116	27831
190	103	4013
126	62	46334
125	92	19588
121	103	3332
124	39	21780
127	46	11100
132	48	6454
112	67	42256
215	74	8558
178	48	22176
127	66	20342
877	51	27582
100	95	12117
25	44	9427
94	45	5861
79	4	26810
15	3	23552
867	83	69774
106	50	13430
220	64	16238
737	128	206373
440	66	1302985
121	79	16807
685	43	591680
89	43	22656
188	16	27302
907	45	822755
103	114	1923
126	69	27852
214	134	47172
77	133	5702
74	14	10983
154	116	573
861	10	224901
440	43	1265355
227	20	41890
109	93	7565
85	47	63080
163	102	13367
146	24	30472
164	72	9688
235	112	886
92	3	41926
83	76	7849
109	81	15645
208	118	26390
128	16	25790
160	95	11744
222	30	36414
104	84	7776
107	20	44122
184	136	24041
108	66	12831
160	83	8121
105	80	17887
112	10	29358
110	70	21985
181	60	32694
216	44	11736
16	88	12030
99	94	7625
187	46	8842
186	133	4554
143	57	32067
148	73	26188
129	25	15806
168	9	10541
178	41	24596
184	27	27073
123	50	8489
124	20	57615
960	47	635710
877	58	17161
118	80	16404
221	10	42808
71	90	8845
94	52	6406
435	73	6229
99	118	3036
205	16	26382
434	116	4148
167	39	11380
202	94	50478
685	50	371264
197	116	18377
71	97	18636
58	51	18312
5	116	2364
189	24	32147
117	14	14027
747	38	34312
130	135	36257
221	60	76995
205	42	31694
227	27	27427
199	25	38194
861	17	256944
177	64	13546
77	114	6318
857	120	77121
215	43	24263
155	79	16450
109	100	14796
165	92	8348
231	73	10302
953	91	398137
217	14	14029
95	29	34226
227	39	18485
149	50	36052
100	64	11292
867	52	95046
171	35	15179
985	71	935463
72	74	13979
232	55	10753
88	92	17053
157	66	27020
73	44	13294
77	90	4345
543	92	615826
114	116	3397
226	50	10312
225	80	13559
182	80	22525
867	76	77934
740	91	12831
85	16	24040
143	83	15377
194	9	18057
160	52	17044
138	48	12881
1049	124	4560
88	73	17687
166	62	55081
178	10	32796
232	43	21462
746	80	40204
94	59	7847
686	73	712897
204	41	32573
58	58	25307
214	97	11850
852	4	1756304
198	79	13924
220	83	8098
205	35	19008
101	15	38163
142	118	3918
571	51	1152758
100	45	17017
129	134	39283
181	67	56398
160	76	11372
667	115	180633
149	74	15642
172	24	24178
171	54	11701
112	17	28020
107	1	20928
106	31	30200
440	17	2237030
105	61	8980
34	16	4404
166	38	15634
209	81	10996
198	29	18451
206	38	30343
434	49	7556
198	66	20729
190	20	37631
138	67	54610
85	92	24002
4	63	8142
115	3	27237
119	76	4295
225	4	32006
136	94	45698
224	27	26875
174	14	13108
163	69	13852
686	99	252013
440	93	352547
80	31	23585
147	27	29159
434	20	16963
864	102	82537
216	18	24073
7	116	375958
113	44	11725
213	70	25571
105	35	8523
143	114	865
35	61	614324
115	136	12787
74	60	15936
212	100	19477
197	52	19904
105	47	16898
160	133	6208
97	38	22118
753	119	4309
96	49	6775
685	76	336377
868	3	246408
867	33	234805
688	46	304431
89	10	40881
204	91	12523
205	61	13861
168	118	3618
130	9	15763
196	63	25045
772	62	1102708
231	35	12511
236	108	7549
878	131	140866
11	33	36987
12	29	36963
114	33	18345
98	15	26651
177	97	12403
94	102	12431
35	80	770557
188	73	18262
191	9	16229
106	24	19330
103	57	17188
685	100	226618
212	81	18888
215	48	30574
158	67	60805
137	71	22985
89	134	51909
165	16	26795
224	3	40986
864	90	43842
77	64	7296
154	59	19151
164	46	8781
163	76	10984
155	29	32356
138	41	28726
182	4	38064
180	64	14830
513	3	2125458
102	111	1842
686	92	308083
85	73	18763
173	25	34520
107	134	30082
155	17	43242
172	55	48939
147	20	55739
146	50	53842
686	80	647249
145	80	25485
118	16	20393
204	98	11485
74	116	24595
781	45	861617
96	68	6129
440	62	1078497
158	3	44994
73	18	22446
230	46	10529
172	74	10941
146	31	28946
688	39	579433
190	39	10219
170	134	30454
437	16	10672
88	59	6396
128	92	18695
186	76	10367
187	103	17129
132	29	33617
206	31	32158
35	18	1186896
864	116	91044
144	84	15859
152	93	8098
140	38	27302
160	102	10425
137	45	17334
431	94	4543
119	83	8965
423	67	113621
161	79	18336
91	116	9385
95	79	18401
87	70	23745
148	47	35553
100	114	1270
112	74	11390
139	27	26638
129	18	24776
205	68	14934
145	73	30559
197	59	13408
189	50	7149
215	17	44073
129	55	6173
396	1	158849
79	80	13164
1025	58	17790
861	3	255920
181	41	29040
420	134	133702
155	10	38265
231	16	17786
147	1	28609
157	33	41798
149	24	32343
225	30	25870
173	44	9152
89	29	36974
149	70	29719
685	69	255638
145	61	18550
169	81	13270
161	72	7727
111	97	10103
228	136	18146
143	133	21695
163	95	14701
229	76	10154
191	66	21379
1051	20	16889
72	17	42561
178	60	26898
139	15	33080
222	67	56934
180	83	7280
72	41	26706
71	71	23057
869	42	141675
989	67	17110
188	80	21861
73	120	11994
213	20	38882
140	57	34611
3	93	3790
669	115	25552
223	83	10143
140	45	19962
35	94	783654
218	10	28479
175	17	45338
1074	112	266096
729	66	4689
749	73	30032
98	41	18226
212	55	13982
103	31	25502
229	50	17747
875	92	14532
185	80	20438
209	24	29116
137	14	15805
190	70	20586
861	93	50021
125	16	21691
166	114	7613
136	44	12802
118	60	53797
183	133	8294
184	103	9502
227	103	13580
228	73	11211
155	3	43999
154	33	33341
172	81	10617
198	3	42582
93	56	7008
101	84	14022
415	38	31103
208	54	11853
211	134	48520
568	51	1157098
208	35	23056
180	14	14621
440	119	406043
111	116	11509
178	67	41051
753	93	3338
83	24	28613
428	91	7413
74	134	39104
102	61	5143
213	25	35924
865	134	251383
753	69	3850
104	1	11519
97	71	17209
186	50	4457
87	66	26416
154	14	16558
146	100	21108
619	22	1512077
869	49	112351
140	64	43690
129	108	6310
401	10	121888
715	66	291975
142	4	31051
218	17	45800
157	52	23557
878	81	758037
749	80	32941
162	106	3599
86	43	11822
168	92	20057
12	3	42676
158	10	45739
857	44	105927
213	1	16430
685	133	367425
175	48	20934
176	18	21573
688	103	133507
169	62	42372
231	9	19536
230	39	21289
222	136	17628
79	106	21475
71	14	14756
157	59	29091
864	83	86914
15	16	17117
139	41	26138
118	136	16499
420	54	54358
217	97	13187
97	45	8274
729	16	11315
218	41	27236
87	20	58146
863	50	77630
108	73	17111
1094	63	640556
109	17	39749
85	123	7081
104	27	23482
146	76	12349
865	15	184574
80	83	6279
167	84	4543
96	101	3110
183	114	1234
82	4	29640
875	61	13246
184	84	16097
685	95	535384
737	52	650905
218	66	23553
229	43	23972
417	9	63028
191	16	18087
197	33	36717
88	9	20433
869	56	118886
185	73	12288
861	112	65541
80	76	5466
202	18	25234
136	25	38486
174	47	56651
158	29	37118
90	108	2199
238	112	1456
878	112	349623
25	101	5721
230	20	40030
15	9	13005
737	71	860231
688	96	343854
152	43	20514
124	72	15321
146	57	42036
82	16	20366
189	100	8721
208	4	37054
431	56	9110
196	56	33863
207	58	13814
864	59	72164
212	74	12151
205	118	17911
435	126	2393
213	44	8592
223	76	11073
194	116	9726
224	46	13497
193	86	19696
115	10	23580
113	70	22416
140	95	54084
97	52	11496
218	60	37069
440	112	390304
202	42	20798
716	67	633978
170	1	15594
157	83	11445
393	53	228828
169	31	26013
164	15	31947
146	81	21086
97	67	47978
103	38	25148
109	24	23748
163	45	15154
100	52	5401
225	44	14627
128	30	18435
166	33	21470
187	41	30102
121	48	22820
125	94	28700
138	43	20643
99	66	21275
167	67	28663
83	45	15607
94	47	10249
74	29	21046
953	79	738833
95	17	45222
423	23	81469
866	51	134474
214	49	15009
930	135	1631778
209	76	12055
90	1	29623
221	24	30918
208	106	84284
223	134	49787
129	20	41262
88	80	16138
220	54	9699
154	61	25598
155	31	21822
198	43	17981
196	103	8116
95	24	27972
13	25	35557
149	45	15619
204	29	43978
85	4	38491
152	114	2780
868	10	193258
71	92	24186
143	59	23203
670	102	13128
220	35	20403
79	18	16449
667	79	765766
101	3	39909
199	20	56746
137	73	20035
154	54	11991
240	123	2989
104	79	14871
100	33	40703
99	63	7701
97	123	1152
126	83	7461
176	46	6407
43	114	214298
111	35	19478
161	10	22631
109	95	25451
187	48	24912
192	64	14419
188	18	25391
163	116	13514
985	42	1066807
861	24	183671
137	66	10935
857	84	83966
174	118	9357
181	62	40889
171	42	31848
170	72	5918
169	102	22648
115	81	6799
169	83	8614
161	74	10306
164	10	33995
137	35	22601
126	90	10925
231	30	19570
121	17	37450
110	72	13094
212	76	9757
142	108	9340
231	67	46346
214	35	25544
222	44	13626
953	131	140752
129	50	5068
207	3	52290
220	134	47274
927	2	966334
187	72	8813
402	1	65603
155	24	24060
236	103	10397
160	97	10088
955	102	571009
192	133	5888
112	31	27876
85	68	13973
230	41	30739
685	64	328972
146	45	16648
147	15	36826
103	52	15024
229	83	4652
193	81	11242
202	120	18534
121	41	28286
59	92	15219
426	16	55287
194	136	14972
221	55	26437
162	44	11202
193	76	11367
154	35	14773
171	49	29296
109	102	13069
118	67	43089
111	42	18374
213	46	10034
688	41	685518
103	45	9952
118	18	22801
864	54	93427
212	69	27861
861	114	50664
428	112	2712
206	33	35516
109	114	7273
117	111	9068
95	43	11294
178	62	34961
585	41	1331836
740	105	9005
97	9	17331
686	68	200921
71	16	21101
88	4	45407
160	116	30803
146	38	34916
7	111	179629
126	114	2128
557	120	311744
878	102	571899
214	42	14940
74	55	10461
953	112	345669
79	25	26523
4	51	16981
899	38	1353592
440	57	747138
154	47	49401
152	107	6577
737	73	853605
126	133	16244
192	114	9207
80	136	9297
985	9	1044389
85	61	21883
87	41	32258
950	66	81788
172	50	54409
79	44	6680
205	63	20099
71	35	14199
156	20	49383
780	39	918182
212	95	28547
423	73	43281
180	59	5930
93	46	6917
404	134	97658
137	16	26021
204	67	61087
94	73	23262
173	15	28966
152	57	13030
181	48	26606
186	64	11101
173	39	14703
170	46	18732
187	67	69803
178	55	10764
169	76	15711
861	133	71841
408	20	182828
182	18	24147
686	94	266163
103	83	3793
190	27	21443
112	62	82079
128	80	12750
166	66	10007
118	100	19113
748	29	45596
501	38	1239974
688	15	1412229
190	15	26657
189	45	10927
864	104	78691
689	4	1378617
211	118	4167
667	129	169647
119	71	15148
469	28	813615
113	1	18891
222	25	44732
35	25	1724799
868	136	124768
104	29	34957
1097	103	227015
112	38	26029
225	18	21949
15	67	13925
169	57	26957
148	18	34528
231	4	28063
1065	131	28429
