county,precinct,office,district,party,candidate,total,poll,absentee,vbm
Kittias,22-ELLENSBURG 15,State House,13--1,D,Dale Hubbard,121,76,45,
Kittias,23-ELLENSBURG 16,State House,13--1,D,Dale Hubbard,126,76,50,
Kittias,24-ELLENSBURG 17,State House,13--1,D,Dale Hubbard,176,105,71,
Kittias,25-ELLENSBURG 18,State House,13--1,D,Dale Hubbard,75,43,32,
Kittias,26-ELLENSBURG 19,State House,13--1,D,Dale Hubbard,391,215,176,
Kittias,27-ELLENSBURG 20,State House,13--1,D,Dale Hubbard,79,41,38,
Kittias,28-ELLENSBURG 21,State House,13--1,D,Dale Hubbard,112,50,62,
Kittias,29-ELLENSBURG 22,State House,13--1,D,Dale Hubbard,114,66,48,
Kittias,30-ELLENSBURG 23,State House,13--1,D,Dale Hubbard,149,52,97,
Kittias,31-ELLENSBURG 24,State House,13--1,D,Dale Hubbard,144,68,76,
Kittias,54-FAIRVIEW,State House,13--1,D,Dale Hubbard,101,46,55,
Kittias,32-HYAK,State House,13--1,D,Dale Hubbard,38,38,,TRUE
Kittias,59-KACHESS,State House,13--1,D,Dale Hubbard,62,62,,TRUE
Kittias,33-KITTITAS 1,State House,13--1,D,Dale Hubbard,86,53,33,
Kittias,60-KITTITAS 2,State House,13--1,D,Dale Hubbard,108,59,49,
Kittias,34-MANASTASH,State House,13--1,D,Dale Hubbard,134,74,60,
Kittias,35-MOUNTAIN,State House,13--1,D,Dale Hubbard,134,44,90,
Kittias,36-NORTH CENTRAL,State House,13--1,D,Dale Hubbard,129,63,66,
Kittias,37-NORTH ELLENSBURG,State House,13--1,D,Dale Hubbard,126,62,64,
Kittias,55-NORTH EAST FAIRVIEW,State House,13--1,D,Dale Hubbard,113,68,45,
Kittias,38-PARK,State House,13--1,D,Dale Hubbard,111,58,53,
Kittias,39-PEOH POINT,State House,13--1,D,Dale Hubbard,199,70,129,
Kittias,40-RIDGEWAY,State House,13--1,D,Dale Hubbard,167,82,85,
Kittias,41-ROSLYN 1,State House,13--1,D,Dale Hubbard,141,83,58,
Kittias,42-ROSLYN 2,State House,13--1,D,Dale Hubbard,121,67,54,
Kittias,45-ROSLYN OUTLYING,State House,13--1,D,Dale Hubbard,68,68,,TRUE
Kittias,46-SANDERS,State House,13--1,D,Dale Hubbard,79,43,36,
Kittias,47-SOUTH CLE ELUM,State House,13--1,D,Dale Hubbard,78,32,46,
Kittias,48-SOUTH ELLENSBURG,State House,13--1,D,Dale Hubbard,163,93,70,
Kittias,50-SWAUK,State House,13--1,D,Dale Hubbard,55,55,,
Kittias,51-TEANAWAY,State House,13--1,D,Dale Hubbard,100,41,59,
Kittias,52-THORP,State House,13--1,D,Dale Hubbard,136,71,65,
Kittias,56-THRALL,State House,13--1,D,Dale Hubbard,92,42,50,
Kittias,53-VANTAGE,State House,13--1,D,Dale Hubbard,14,14,,TRUE
Kittias,999-ABSENTEE,State House,13--1,D,Dale Hubbard,0,2849,0,
Kittias,,State House,13--1,D,Dale Hubbard,6195,6184,2860,
Kittias,49-CANYON,State House,13--1,R,Janea Holmquist,76,36,40,
Kittias,1-CLE ELUM 1,State House,13--1,R,Janea Holmquist,159,72,87,
Kittias,2-CLE ELUM 2,State House,13--1,R,Janea Holmquist,88,48,40,
Kittias,3-CLE ELUM 3,State House,13--1,R,Janea Holmquist,55,22,33,
Kittias,4-CLE ELUM 4,State House,13--1,R,Janea Holmquist,166,87,79,
Kittias,57-CLIFFDELL,State House,13--1,R,Janea Holmquist,0,,,TRUE
Kittias,58-DAMMAN,State House,13--1,R,Janea Holmquist,239,134,105,
Kittias,5-DENMARK,State House,13--1,R,Janea Holmquist,314,145,169,
Kittias,43-DRY CREEK,State House,13--1,R,Janea Holmquist,265,119,146,
Kittias,6-EAST SANDERS,State House,13--1,R,Janea Holmquist,244,98,146,
Kittias,7-EASTON,State House,13--1,R,Janea Holmquist,235,92,143,
Kittias,8-ELLENSBURG 1,State House,13--1,R,Janea Holmquist,50,25,25,
Kittias,9-ELLENSBURG 2,State House,13--1,R,Janea Holmquist,49,19,30,
Kittias,10-ELLENSBURG 3,State House,13--1,R,Janea Holmquist,24,15,9,
Kittias,11-ELLENSBURG 4,State House,13--1,R,Janea Holmquist,39,22,17,
Kittias,12-ELLENSBURG 5,State House,13--1,R,Janea Holmquist,72,40,32,
Kittias,13-ELLENSBURG 6,State House,13--1,R,Janea Holmquist,49,27,22,
Kittias,14-ELLENSBURG 7,State House,13--1,R,Janea Holmquist,46,21,25,
Kittias,15-ELLENSBURG 8,State House,13--1,R,Janea Holmquist,51,32,19,
Kittias,16-ELLENSBURG 9,State House,13--1,R,Janea Holmquist,61,41,20,
Kittias,17-ELLENSBURG 10,State House,13--1,R,Janea Holmquist,85,46,39,
Kittias,18-ELLENSBURG 11,State House,13--1,R,Janea Holmquist,109,54,55,
Kittias,19-ELLENSBURG 12,State House,13--1,R,Janea Holmquist,71,24,47,
Kittias,20-ELLENSBURG 13,State House,13--1,R,Janea Holmquist,73,41,32,
Kittias,21-ELLENSBURG 14,State House,13--1,R,Janea Holmquist,79,34,45,
Kittias,22-ELLENSBURG 15,State House,13--1,R,Janea Holmquist,152,95,57,
Kittias,23-ELLENSBURG 16,State House,13--1,R,Janea Holmquist,113,68,45,
Kittias,24-ELLENSBURG 17,State House,13--1,R,Janea Holmquist,206,112,94,
Kittias,25-ELLENSBURG 18,State House,13--1,R,Janea Holmquist,56,31,25,
Kittias,26-ELLENSBURG 19,State House,13--1,R,Janea Holmquist,378,195,183,
Kittias,27-ELLENSBURG 20,State House,13--1,R,Janea Holmquist,67,42,25,
Kittias,28-ELLENSBURG 21,State House,13--1,R,Janea Holmquist,82,44,38,
Kittias,29-ELLENSBURG 22,State House,13--1,R,Janea Holmquist,128,71,57,
Kittias,30-ELLENSBURG 23,State House,13--1,R,Janea Holmquist,151,55,96,
Kittias,31-ELLENSBURG 24,State House,13--1,R,Janea Holmquist,241,94,147,
Kittias,54-FAIRVIEW,State House,13--1,R,Janea Holmquist,145,80,65,
Kittias,32-HYAK,State House,13--1,R,Janea Holmquist,79,79,,TRUE
Kittias,59-KACHESS,State House,13--1,R,Janea Holmquist,124,124,,TRUE
Kittias,33-KITTITAS 1,State House,13--1,R,Janea Holmquist,96,62,34,
Kittias,60-KITTITAS 2,State House,13--1,R,Janea Holmquist,144,92,52,
Kittias,34-MANASTASH,State House,13--1,R,Janea Holmquist,193,84,109,
Kittias,35-MOUNTAIN,State House,13--1,R,Janea Holmquist,184,64,120,
Kittias,36-NORTH CENTRAL,State House,13--1,R,Janea Holmquist,253,119,134,
Kittias,37-NORTH ELLENSBURG,State House,13--1,R,Janea Holmquist,204,83,121,
Kittias,55-NORTH EAST FAIRVIEW,State House,13--1,R,Janea Holmquist,236,115,121,
Kittias,38-PARK,State House,13--1,R,Janea Holmquist,249,133,116,
Kittias,39-PEOH POINT,State House,13--1,R,Janea Holmquist,366,123,243,
Kittias,40-RIDGEWAY,State House,13--1,R,Janea Holmquist,346,161,185,
Kittias,41-ROSLYN 1,State House,13--1,R,Janea Holmquist,115,61,54,
Kittias,42-ROSLYN 2,State House,13--1,R,Janea Holmquist,117,57,60,
Kittias,45-ROSLYN OUTLYING,State House,13--1,R,Janea Holmquist,115,115,,TRUE
Kittias,46-SANDERS,State House,13--1,R,Janea Holmquist,110,62,48,
Kittias,47-SOUTH CLE ELUM,State House,13--1,R,Janea Holmquist,171,79,92,
Kittias,48-SOUTH ELLENSBURG,State House,13--1,R,Janea Holmquist,282,152,130,
Kittias,50-SWAUK,State House,13--1,R,Janea Holmquist,155,155,,
Kittias,51-TEANAWAY,State House,13--1,R,Janea Holmquist,209,93,116,
Kittias,52-THORP,State House,13--1,R,Janea Holmquist,272,147,125,
Kittias,56-THRALL,State House,13--1,R,Janea Holmquist,267,131,136,
Kittias,53-VANTAGE,State House,13--1,R,Janea Holmquist,32,32,,TRUE
Kittias,999-ABSENTEE,State House,13--1,R,Janea Holmquist,0,4229,0,
Kittias,,State House,13--1,R,Janea Holmquist,8737,8733,4233,
Kittias,49-CANYON,State House,13--1,,Write-ins,0,0,0,
Kittias,1-CLE ELUM 1,State House,13--1,,Write-ins,0,0,0,
Kittias,2-CLE ELUM 2,State House,13--1,,Write-ins,1,1,0,
Kittias,3-CLE ELUM 3,State House,13--1,,Write-ins,0,0,0,
Kittias,4-CLE ELUM 4,State House,13--1,,Write-ins,2,1,1,
Kittias,57-CLIFFDELL,State House,13--1,,Write-ins,0,,,TRUE
Kittias,58-DAMMAN,State House,13--1,,Write-ins,0,0,0,
Kittias,5-DENMARK,State House,13--1,,Write-ins,0,0,0,
Kittias,43-DRY CREEK,State House,13--1,,Write-ins,0,0,0,
Kittias,6-EAST SANDERS,State House,13--1,,Write-ins,0,0,0,
Kittias,7-EASTON,State House,13--1,,Write-ins,0,0,0,
Kittias,8-ELLENSBURG 1,State House,13--1,,Write-ins,0,0,0,
Kittias,9-ELLENSBURG 2,State House,13--1,,Write-ins,0,0,0,
Kittias,10-ELLENSBURG 3,State House,13--1,,Write-ins,1,1,0,
Kittias,11-ELLENSBURG 4,State House,13--1,,Write-ins,0,0,0,
Kittias,12-ELLENSBURG 5,State House,13--1,,Write-ins,0,0,0,
Kittias,13-ELLENSBURG 6,State House,13--1,,Write-ins,3,0,3,
Kittias,14-ELLENSBURG 7,State House,13--1,,Write-ins,0,0,0,
Kittias,15-ELLENSBURG 8,State House,13--1,,Write-ins,1,0,1,
Kittias,16-ELLENSBURG 9,State House,13--1,,Write-ins,0,0,0,
Kittias,17-ELLENSBURG 10,State House,13--1,,Write-ins,1,1,0,
Kittias,18-ELLENSBURG 11,State House,13--1,,Write-ins,0,0,0,
Kittias,19-ELLENSBURG 12,State House,13--1,,Write-ins,0,0,0,
Kittias,20-ELLENSBURG 13,State House,13--1,,Write-ins,0,0,0,
Kittias,21-ELLENSBURG 14,State House,13--1,,Write-ins,0,0,0,
Kittias,22-ELLENSBURG 15,State House,13--1,,Write-ins,0,0,0,
Kittias,23-ELLENSBURG 16,State House,13--1,,Write-ins,1,1,0,
Kittias,24-ELLENSBURG 17,State House,13--1,,Write-ins,3,2,1,
Kittias,25-ELLENSBURG 18,State House,13--1,,Write-ins,1,1,0,
Kittias,26-ELLENSBURG 19,State House,13--1,,Write-ins,2,1,1,
Kittias,27-ELLENSBURG 20,State House,13--1,,Write-ins,1,1,0,
Kittias,28-ELLENSBURG 21,State House,13--1,,Write-ins,1,1,0,
Kittias,29-ELLENSBURG 22,State House,13--1,,Write-ins,1,1,0,
Kittias,30-ELLENSBURG 23,State House,13--1,,Write-ins,0,0,0,
Kittias,31-ELLENSBURG 24,State House,13--1,,Write-ins,1,0,1,
Kittias,54-FAIRVIEW,State House,13--1,,Write-ins,0,0,0,
Kittias,32-HYAK,State House,13--1,,Write-ins,0,0,,TRUE
Kittias,59-KACHESS,State House,13--1,,Write-ins,0,0,,TRUE
Kittias,33-KITTITAS 1,State House,13--1,,Write-ins,0,0,0,
Kittias,60-KITTITAS 2,State House,13--1,,Write-ins,0,0,0,
Kittias,34-MANASTASH,State House,13--1,,Write-ins,0,0,0,
Kittias,35-MOUNTAIN,State House,13--1,,Write-ins,0,0,0,
Kittias,36-NORTH CENTRAL,State House,13--1,,Write-ins,0,0,0,
Kittias,37-NORTH ELLENSBURG,State House,13--1,,Write-ins,2,0,2,
Kittias,55-NORTH EAST FAIRVIEW,State House,13--1,,Write-ins,0,0,0,
Kittias,38-PARK,State House,13--1,,Write-ins,0,0,0,
Kittias,39-PEOH POINT,State House,13--1,,Write-ins,1,0,1,
Kittias,40-RIDGEWAY,State House,13--1,,Write-ins,0,0,0,
Kittias,41-ROSLYN 1,State House,13--1,,Write-ins,1,0,1,
Kittias,42-ROSLYN 2,State House,13--1,,Write-ins,1,1,0,
Kittias,45-ROSLYN OUTLYING,State House,13--1,,Write-ins,0,0,,TRUE
Kittias,46-SANDERS,State House,13--1,,Write-ins,0,0,0,
Kittias,47-SOUTH CLE ELUM,State House,13--1,,Write-ins,0,0,0,
Kittias,48-SOUTH ELLENSBURG,State House,13--1,,Write-ins,1,1,0,
Kittias,50-SWAUK,State House,13--1,,Write-ins,1,1,,
Kittias,51-TEANAWAY,State House,13--1,,Write-ins,0,0,0,
Kittias,52-THORP,State House,13--1,,Write-ins,1,1,0,
Kittias,56-THRALL,State House,13--1,,Write-ins,0,0,0,
Kittias,53-VANTAGE,State House,13--1,,Write-ins,0,0,,TRUE
Kittias,999-ABSENTEE,State House,13--1,,Write-ins,0,13,0,
Kittias,,State House,13--1,,Write-ins,28,29,12,
Kittias,49-CANYON,State House,13--2,D,Patrick Wicklund,40,16,24,
Kittias,1-CLE ELUM 1,State House,13--2,D,Patrick Wicklund,67,27,40,
Kittias,2-CLE ELUM 2,State House,13--2,D,Patrick Wicklund,65,29,36,
Kittias,3-CLE ELUM 3,State House,13--2,D,Patrick Wicklund,33,21,12,
Kittias,4-CLE ELUM 4,State House,13--2,D,Patrick Wicklund,110,55,55,
Kittias,57-CLIFFDELL,State House,13--2,D,Patrick Wicklund,0,,,TRUE
Kittias,58-DAMMAN,State House,13--2,D,Patrick Wicklund,103,58,45,
Kittias,5-DENMARK,State House,13--2,D,Patrick Wicklund,118,60,58,
Kittias,43-DRY CREEK,State House,13--2,D,Patrick Wicklund,153,66,87,
Kittias,6-EAST SANDERS,State House,13--2,D,Patrick Wicklund,113,59,54,
Kittias,7-EASTON,State House,13--2,D,Patrick Wicklund,133,53,80,
Kittias,8-ELLENSBURG 1,State House,13--2,D,Patrick Wicklund,78,35,43,
Kittias,9-ELLENSBURG 2,State House,13--2,D,Patrick Wicklund,78,37,41,
Kittias,10-ELLENSBURG 3,State House,13--2,D,Patrick Wicklund,38,21,17,
Kittias,11-ELLENSBURG 4,State House,13--2,D,Patrick Wicklund,63,38,25,
Kittias,12-ELLENSBURG 5,State House,13--2,D,Patrick Wicklund,81,45,36,
Kittias,13-ELLENSBURG 6,State House,13--2,D,Patrick Wicklund,52,28,24,
Kittias,14-ELLENSBURG 7,State House,13--2,D,Patrick Wicklund,61,32,29,
Kittias,15-ELLENSBURG 8,State House,13--2,D,Patrick Wicklund,76,40,36,
Kittias,16-ELLENSBURG 9,State House,13--2,D,Patrick Wicklund,66,30,36,
Kittias,17-ELLENSBURG 10,State House,13--2,D,Patrick Wicklund,94,54,40,
Kittias,18-ELLENSBURG 11,State House,13--2,D,Patrick Wicklund,105,57,48,
Kittias,19-ELLENSBURG 12,State House,13--2,D,Patrick Wicklund,87,53,34,
Kittias,20-ELLENSBURG 13,State House,13--2,D,Patrick Wicklund,68,43,25,
Kittias,21-ELLENSBURG 14,State House,13--2,D,Patrick Wicklund,69,40,29,
Kittias,22-ELLENSBURG 15,State House,13--2,D,Patrick Wicklund,98,57,41,
Kittias,23-ELLENSBURG 16,State House,13--2,D,Patrick Wicklund,118,64,54,
Kittias,24-ELLENSBURG 17,State House,13--2,D,Patrick Wicklund,156,93,63,
Kittias,25-ELLENSBURG 18,State House,13--2,D,Patrick Wicklund,75,41,34,
Kittias,26-ELLENSBURG 19,State House,13--2,D,Patrick Wicklund,348,186,162,
Kittias,27-ELLENSBURG 20,State House,13--2,D,Patrick Wicklund,70,41,29,
Kittias,28-ELLENSBURG 21,State House,13--2,D,Patrick Wicklund,86,34,52,
Kittias,29-ELLENSBURG 22,State House,13--2,D,Patrick Wicklund,89,50,39,
Kittias,30-ELLENSBURG 23,State House,13--2,D,Patrick Wicklund,125,39,86,
Kittias,31-ELLENSBURG 24,State House,13--2,D,Patrick Wicklund,121,56,65,
Kittias,54-FAIRVIEW,State House,13--2,D,Patrick Wicklund,81,41,40,
Kittias,32-HYAK,State House,13--2,D,Patrick Wicklund,48,48,,TRUE
Kittias,59-KACHESS,State House,13--2,D,Patrick Wicklund,58,58,,TRUE
Kittias,33-KITTITAS 1,State House,13--2,D,Patrick Wicklund,51,26,25,
Kittias,60-KITTITAS 2,State House,13--2,D,Patrick Wicklund,83,43,40,
Kittias,34-MANASTASH,State House,13--2,D,Patrick Wicklund,123,65,58,
Kittias,35-MOUNTAIN,State House,13--2,D,Patrick Wicklund,135,47,88,
Kittias,36-NORTH CENTRAL,State House,13--2,D,Patrick Wicklund,109,49,60,
Kittias,37-NORTH ELLENSBURG,State House,13--2,D,Patrick Wicklund,110,41,69,
Kittias,55-NORTH EAST FAIRVIEW,State House,13--2,D,Patrick Wicklund,105,57,48,
Kittias,38-PARK,State House,13--2,D,Patrick Wicklund,86,44,42,
Kittias,39-PEOH POINT,State House,13--2,D,Patrick Wicklund,171,51,120,
Kittias,40-RIDGEWAY,State House,13--2,D,Patrick Wicklund,145,65,80,
Kittias,41-ROSLYN 1,State House,13--2,D,Patrick Wicklund,143,84,59,
Kittias,42-ROSLYN 2,State House,13--2,D,Patrick Wicklund,128,72,56,
Kittias,45-ROSLYN OUTLYING,State House,13--2,D,Patrick Wicklund,70,70,,TRUE
Kittias,46-SANDERS,State House,13--2,D,Patrick Wicklund,52,29,23,
Kittias,47-SOUTH CLE ELUM,State House,13--2,D,Patrick Wicklund,75,28,47,
Kittias,48-SOUTH ELLENSBURG,State House,13--2,D,Patrick Wicklund,143,80,63,
Kittias,50-SWAUK,State House,13--2,D,Patrick Wicklund,63,63,,
Kittias,51-TEANAWAY,State House,13--2,D,Patrick Wicklund,100,40,60,
Kittias,52-THORP,State House,13--2,D,Patrick Wicklund,131,65,66,
Kittias,56-THRALL,State House,13--2,D,Patrick Wicklund,88,41,47,
Kittias,53-VANTAGE,State House,13--2,D,Patrick Wicklund,16,16,,TRUE
Kittias,999-ABSENTEE,State House,13--2,D,Patrick Wicklund,0,2659,0,
Kittias,,State House,13--2,D,Patrick Wicklund,5551,5540,2670,
Kittias,49-CANYON,State House,13--2,R,Bill Hinkle,80,41,39,
Kittias,1-CLE ELUM 1,State House,13--2,R,Bill Hinkle,163,78,85,
Kittias,2-CLE ELUM 2,State House,13--2,R,Bill Hinkle,101,59,42,
Kittias,3-CLE ELUM 3,State House,13--2,R,Bill Hinkle,72,30,42,
Kittias,4-CLE ELUM 4,State House,13--2,R,Bill Hinkle,175,97,78,
Kittias,57-CLIFFDELL,State House,13--2,R,Bill Hinkle,0,,,TRUE
Kittias,58-DAMMAN,State House,13--2,R,Bill Hinkle,257,140,117,
Kittias,5-DENMARK,State House,13--2,R,Bill Hinkle,326,151,175,
Kittias,43-DRY CREEK,State House,13--2,R,Bill Hinkle,273,129,144,
Kittias,6-EAST SANDERS,State House,13--2,R,Bill Hinkle,247,100,147,
Kittias,7-EASTON,State House,13--2,R,Bill Hinkle,254,105,149,
Kittias,8-ELLENSBURG 1,State House,13--2,R,Bill Hinkle,53,29,24,
Kittias,9-ELLENSBURG 2,State House,13--2,R,Bill Hinkle,67,33,34,
Kittias,10-ELLENSBURG 3,State House,13--2,R,Bill Hinkle,30,19,11,
Kittias,11-ELLENSBURG 4,State House,13--2,R,Bill Hinkle,48,26,22,
Kittias,12-ELLENSBURG 5,State House,13--2,R,Bill Hinkle,81,43,38,
Kittias,13-ELLENSBURG 6,State House,13--2,R,Bill Hinkle,59,34,25,
Kittias,14-ELLENSBURG 7,State House,13--2,R,Bill Hinkle,53,27,26,
Kittias,15-ELLENSBURG 8,State House,13--2,R,Bill Hinkle,63,43,20,
Kittias,16-ELLENSBURG 9,State House,13--2,R,Bill Hinkle,67,46,21,
Kittias,17-ELLENSBURG 10,State House,13--2,R,Bill Hinkle,101,50,51,
Kittias,18-ELLENSBURG 11,State House,13--2,R,Bill Hinkle,105,56,49,
Kittias,19-ELLENSBURG 12,State House,13--2,R,Bill Hinkle,87,36,51,
Kittias,20-ELLENSBURG 13,State House,13--2,R,Bill Hinkle,83,47,36,
Kittias,21-ELLENSBURG 14,State House,13--2,R,Bill Hinkle,84,39,45,
Kittias,22-ELLENSBURG 15,State House,13--2,R,Bill Hinkle,171,109,62,
Kittias,23-ELLENSBURG 16,State House,13--2,R,Bill Hinkle,115,78,37,
Kittias,24-ELLENSBURG 17,State House,13--2,R,Bill Hinkle,217,118,99,
Kittias,25-ELLENSBURG 18,State House,13--2,R,Bill Hinkle,56,34,22,
Kittias,26-ELLENSBURG 19,State House,13--2,R,Bill Hinkle,423,222,201,
Kittias,27-ELLENSBURG 20,State House,13--2,R,Bill Hinkle,73,41,32,
Kittias,28-ELLENSBURG 21,State House,13--2,R,Bill Hinkle,110,62,48,
Kittias,29-ELLENSBURG 22,State House,13--2,R,Bill Hinkle,157,90,67,
Kittias,30-ELLENSBURG 23,State House,13--2,R,Bill Hinkle,174,65,109,
Kittias,31-ELLENSBURG 24,State House,13--2,R,Bill Hinkle,264,106,158,
Kittias,54-FAIRVIEW,State House,13--2,R,Bill Hinkle,160,83,77,
Kittias,32-HYAK,State House,13--2,R,Bill Hinkle,69,69,,TRUE
Kittias,59-KACHESS,State House,13--2,R,Bill Hinkle,133,133,,TRUE
Kittias,33-KITTITAS 1,State House,13--2,R,Bill Hinkle,128,85,43,
Kittias,60-KITTITAS 2,State House,13--2,R,Bill Hinkle,167,108,59,
Kittias,34-MANASTASH,State House,13--2,R,Bill Hinkle,194,88,106,
Kittias,35-MOUNTAIN,State House,13--2,R,Bill Hinkle,197,70,127,
Kittias,36-NORTH CENTRAL,State House,13--2,R,Bill Hinkle,271,134,137,
Kittias,37-NORTH ELLENSBURG,State House,13--2,R,Bill Hinkle,216,105,111,
Kittias,55-NORTH EAST FAIRVIEW,State House,13--2,R,Bill Hinkle,244,123,121,
Kittias,38-PARK,State House,13--2,R,Bill Hinkle,272,146,126,
Kittias,39-PEOH POINT,State House,13--2,R,Bill Hinkle,412,153,259,
Kittias,40-RIDGEWAY,State House,13--2,R,Bill Hinkle,375,182,193,
Kittias,41-ROSLYN 1,State House,13--2,R,Bill Hinkle,123,62,61,
Kittias,42-ROSLYN 2,State House,13--2,R,Bill Hinkle,113,52,61,
Kittias,45-ROSLYN OUTLYING,State House,13--2,R,Bill Hinkle,126,126,,TRUE
Kittias,46-SANDERS,State House,13--2,R,Bill Hinkle,137,73,64,
Kittias,47-SOUTH CLE ELUM,State House,13--2,R,Bill Hinkle,183,89,94,
Kittias,48-SOUTH ELLENSBURG,State House,13--2,R,Bill Hinkle,307,170,137,
Kittias,50-SWAUK,State House,13--2,R,Bill Hinkle,150,150,,
Kittias,51-TEANAWAY,State House,13--2,R,Bill Hinkle,212,96,116,
Kittias,52-THORP,State House,13--2,R,Bill Hinkle,280,156,124,
Kittias,56-THRALL,State House,13--2,R,Bill Hinkle,280,136,144,
Kittias,53-VANTAGE,State House,13--2,R,Bill Hinkle,30,30,,TRUE
Kittias,999-ABSENTEE,State House,13--2,R,Bill Hinkle,0,4457,0,
Kittias,,State House,13--2,R,Bill Hinkle,9468,9459,4466,
Kittias,49-CANYON,State House,13--2,,Write-ins,0,0,0,
Kittias,1-CLE ELUM 1,State House,13--2,,Write-ins,0,0,0,
Kittias,2-CLE ELUM 2,State House,13--2,,Write-ins,1,1,0,
Kittias,3-CLE ELUM 3,State House,13--2,,Write-ins,0,0,0,
Kittias,4-CLE ELUM 4,State House,13--2,,Write-ins,0,0,0,
Kittias,57-CLIFFDELL,State House,13--2,,Write-ins,0,,,TRUE
Kittias,58-DAMMAN,State House,13--2,,Write-ins,0,0,0,
Kittias,5-DENMARK,State House,13--2,,Write-ins,0,0,0,
Kittias,43-DRY CREEK,State House,13--2,,Write-ins,0,0,0,
Kittias,6-EAST SANDERS,State House,13--2,,Write-ins,0,0,0,
Kittias,7-EASTON,State House,13--2,,Write-ins,0,0,0,
Kittias,8-ELLENSBURG 1,State House,13--2,,Write-ins,0,0,0,
Kittias,9-ELLENSBURG 2,State House,13--2,,Write-ins,0,0,0,
Kittias,10-ELLENSBURG 3,State House,13--2,,Write-ins,2,2,0,
Kittias,11-ELLENSBURG 4,State House,13--2,,Write-ins,0,0,0,
Kittias,12-ELLENSBURG 5,State House,13--2,,Write-ins,0,0,0,
Kittias,13-ELLENSBURG 6,State House,13--2,,Write-ins,2,0,2,
Kittias,14-ELLENSBURG 7,State House,13--2,,Write-ins,0,0,0,
Kittias,15-ELLENSBURG 8,State House,13--2,,Write-ins,1,0,1,
Kittias,16-ELLENSBURG 9,State House,13--2,,Write-ins,0,0,0,
Kittias,17-ELLENSBURG 10,State House,13--2,,Write-ins,0,0,0,
Kittias,18-ELLENSBURG 11,State House,13--2,,Write-ins,0,0,0,
Kittias,19-ELLENSBURG 12,State House,13--2,,Write-ins,0,0,0,
Kittias,20-ELLENSBURG 13,State House,13--2,,Write-ins,0,0,0,
Kittias,21-ELLENSBURG 14,State House,13--2,,Write-ins,0,0,0,
Kittias,22-ELLENSBURG 15,State House,13--2,,Write-ins,0,0,0,
Kittias,23-ELLENSBURG 16,State House,13--2,,Write-ins,0,0,0,
Kittias,24-ELLENSBURG 17,State House,13--2,,Write-ins,3,2,1,
Kittias,25-ELLENSBURG 18,State House,13--2,,Write-ins,1,1,0,
Kittias,26-ELLENSBURG 19,State House,13--2,,Write-ins,3,2,1,
Kittias,27-ELLENSBURG 20,State House,13--2,,Write-ins,0,0,0,
Kittias,28-ELLENSBURG 21,State House,13--2,,Write-ins,2,1,1,
Kittias,29-ELLENSBURG 22,State House,13--2,,Write-ins,0,0,0,
Kittias,30-ELLENSBURG 23,State House,13--2,,Write-ins,1,0,1,
Kittias,31-ELLENSBURG 24,State House,13--2,,Write-ins,1,0,1,
Kittias,54-FAIRVIEW,State House,13--2,,Write-ins,0,0,0,
Kittias,32-HYAK,State House,13--2,,Write-ins,0,0,,TRUE
Kittias,59-KACHESS,State House,13--2,,Write-ins,0,0,,TRUE
Kittias,33-KITTITAS 1,State House,13--2,,Write-ins,1,0,1,
Kittias,60-KITTITAS 2,State House,13--2,,Write-ins,0,0,0,
Kittias,34-MANASTASH,State House,13--2,,Write-ins,1,1,0,
Kittias,35-MOUNTAIN,State House,13--2,,Write-ins,0,0,0,
Kittias,36-NORTH CENTRAL,State House,13--2,,Write-ins,1,0,1,
Kittias,37-NORTH ELLENSBURG,State House,13--2,,Write-ins,2,0,2,
Kittias,55-NORTH EAST FAIRVIEW,State House,13--2,,Write-ins,0,0,0,
Kittias,38-PARK,State House,13--2,,Write-ins,0,0,0,
Kittias,39-PEOH POINT,State House,13--2,,Write-ins,0,0,0,
Kittias,40-RIDGEWAY,State House,13--2,,Write-ins,0,0,0,
Kittias,41-ROSLYN 1,State House,13--2,,Write-ins,0,0,0,
Kittias,42-ROSLYN 2,State House,13--2,,Write-ins,1,0,1,
Kittias,45-ROSLYN OUTLYING,State House,13--2,,Write-ins,0,0,,TRUE
Kittias,46-SANDERS,State House,13--2,,Write-ins,0,0,0,
Kittias,47-SOUTH CLE ELUM,State House,13--2,,Write-ins,0,0,0,
Kittias,48-SOUTH ELLENSBURG,State House,13--2,,Write-ins,0,0,0,
Kittias,50-SWAUK,State House,13--2,,Write-ins,0,0,,
Kittias,51-TEANAWAY,State House,13--2,,Write-ins,0,0,0,
Kittias,52-THORP,State House,13--2,,Write-ins,1,0,1,
Kittias,56-THRALL,State House,13--2,,Write-ins,0,0,0,
Kittias,53-VANTAGE,State House,13--2,,Write-ins,0,0,,TRUE
Kittias,999-ABSENTEE,State House,13--2,,Write-ins,0,13,0,
Kittias,,State House,13--2,,Write-ins,24,23,14,
