county,precinct_code,precinct,office,district,party,candidate,votes
King,3597,COV 47-3597,Republican Party,,,Ted Cruz,5
King,3597,COV 47-3597,Republican Party,,,Write-In,0
King,3713,COV 47-3713,Democratic Party,,,Bernie Sanders,17
King,3713,COV 47-3713,Democratic Party,,,Hillary Clinton,5
King,3713,COV 47-3713,Democratic Party,,,Registered Voters,225
King,3713,COV 47-3713,Democratic Party,,,Write-In,0
King,3713,COV 47-3713,Republican Party,,,Ben Carson,0
King,3713,COV 47-3713,Republican Party,,,Donald J. Trump,33
King,3713,COV 47-3713,Republican Party,,,John R. Kasich,1
King,3713,COV 47-3713,Republican Party,,,Registered Voters,225
King,3713,COV 47-3713,Republican Party,,,Ted Cruz,1
King,3713,COV 47-3713,Republican Party,,,Write-In,0
King,342,COVE,Democratic Party,,,Bernie Sanders,114
King,342,COVE,Democratic Party,,,Hillary Clinton,96
King,342,COVE,Democratic Party,,,Registered Voters,547
King,342,COVE,Democratic Party,,,Write-In,1
King,342,COVE,Republican Party,,,Ben Carson,0
King,342,COVE,Republican Party,,,Donald J. Trump,18
King,342,COVE,Republican Party,,,John R. Kasich,5
King,342,COVE,Republican Party,,,Registered Voters,547
King,342,COVE,Republican Party,,,Ted Cruz,2
King,342,COVE,Republican Party,,,Write-In,0
King,3339,CROSS,Democratic Party,,,Bernie Sanders,91
King,3339,CROSS,Democratic Party,,,Hillary Clinton,93
King,3339,CROSS,Democratic Party,,,Registered Voters,518
King,3339,CROSS,Democratic Party,,,Write-In,0
King,3339,CROSS,Republican Party,,,Ben Carson,0
King,3339,CROSS,Republican Party,,,Donald J. Trump,22
King,3339,CROSS,Republican Party,,,John R. Kasich,0
King,3339,CROSS,Republican Party,,,Registered Voters,518
King,3339,CROSS,Republican Party,,,Ted Cruz,1
King,3339,CROSS,Republican Party,,,Write-In,1
King,3468,CROW,Democratic Party,,,Bernie Sanders,31
King,3468,CROW,Democratic Party,,,Hillary Clinton,24
King,3468,CROW,Democratic Party,,,Registered Voters,387
King,3468,CROW,Democratic Party,,,Write-In,0
King,3468,CROW,Republican Party,,,Ben Carson,1
King,3468,CROW,Republican Party,,,Donald J. Trump,62
King,3468,CROW,Republican Party,,,John R. Kasich,8
King,3468,CROW,Republican Party,,,Registered Voters,387
King,3468,CROW,Republican Party,,,Ted Cruz,5
King,3468,CROW,Republican Party,,,Write-In,0
King,348,CUMBERLAND,Democratic Party,,,Bernie Sanders,19
King,348,CUMBERLAND,Democratic Party,,,Hillary Clinton,17
King,348,CUMBERLAND,Democratic Party,,,Registered Voters,355
King,348,CUMBERLAND,Democratic Party,,,Write-In,0
King,348,CUMBERLAND,Republican Party,,,Ben Carson,1
King,348,CUMBERLAND,Republican Party,,,Donald J. Trump,66
King,348,CUMBERLAND,Republican Party,,,John R. Kasich,3
King,348,CUMBERLAND,Republican Party,,,Registered Voters,355
King,348,CUMBERLAND,Republican Party,,,Ted Cruz,8
King,348,CUMBERLAND,Republican Party,,,Write-In,1
King,2804,DANIEL,Democratic Party,,,Bernie Sanders,55
King,2804,DANIEL,Democratic Party,,,Hillary Clinton,70
King,2804,DANIEL,Democratic Party,,,Registered Voters,581
King,2804,DANIEL,Democratic Party,,,Write-In,0
King,2804,DANIEL,Republican Party,,,Ben Carson,2
King,2804,DANIEL,Republican Party,,,Donald J. Trump,64
King,2804,DANIEL,Republican Party,,,John R. Kasich,8
King,2804,DANIEL,Republican Party,,,Registered Voters,581
King,2804,DANIEL,Republican Party,,,Ted Cruz,8
King,2804,DANIEL,Republican Party,,,Write-In,1
King,3269,DARWOOD,Democratic Party,,,Bernie Sanders,37
King,3269,DARWOOD,Democratic Party,,,Hillary Clinton,33
King,3269,DARWOOD,Democratic Party,,,Registered Voters,456
King,3269,DARWOOD,Democratic Party,,,Write-In,0
King,3269,DARWOOD,Republican Party,,,Ben Carson,3
King,3269,DARWOOD,Republican Party,,,Donald J. Trump,65
King,3269,DARWOOD,Republican Party,,,John R. Kasich,8
King,3269,DARWOOD,Republican Party,,,Registered Voters,456
King,3269,DARWOOD,Republican Party,,,Ted Cruz,0
King,3269,DARWOOD,Republican Party,,,Write-In,0
King,358,DENVER,Democratic Party,,,Bernie Sanders,52
King,358,DENVER,Democratic Party,,,Hillary Clinton,57
King,358,DENVER,Democratic Party,,,Registered Voters,651
King,358,DENVER,Democratic Party,,,Write-In,0
King,358,DENVER,Republican Party,,,Ben Carson,3
King,358,DENVER,Republican Party,,,Donald J. Trump,44
King,358,DENVER,Republican Party,,,John R. Kasich,4
King,358,DENVER,Republican Party,,,Registered Voters,651
King,358,DENVER,Republican Party,,,Ted Cruz,6
King,358,DENVER,Republican Party,,,Write-In,1
King,954,DES 30-0954,Democratic Party,,,Bernie Sanders,47
King,954,DES 30-0954,Democratic Party,,,Hillary Clinton,104
King,954,DES 30-0954,Democratic Party,,,Registered Voters,757
King,954,DES 30-0954,Democratic Party,,,Write-In,0
King,954,DES 30-0954,Republican Party,,,Ben Carson,0
King,954,DES 30-0954,Republican Party,,,Donald J. Trump,94
King,954,DES 30-0954,Republican Party,,,John R. Kasich,13
King,954,DES 30-0954,Republican Party,,,Registered Voters,757
King,954,DES 30-0954,Republican Party,,,Ted Cruz,8
King,954,DES 30-0954,Republican Party,,,Write-In,2
King,1227,DES 30-1227,Democratic Party,,,Bernie Sanders,64
King,1227,DES 30-1227,Democratic Party,,,Hillary Clinton,79
King,1227,DES 30-1227,Democratic Party,,,Registered Voters,656
King,1227,DES 30-1227,Democratic Party,,,Write-In,0
King,1227,DES 30-1227,Republican Party,,,Ben Carson,4
King,1227,DES 30-1227,Republican Party,,,Donald J. Trump,79
King,1227,DES 30-1227,Republican Party,,,John R. Kasich,15
King,1227,DES 30-1227,Republican Party,,,Registered Voters,656
King,1227,DES 30-1227,Republican Party,,,Ted Cruz,14
King,1227,DES 30-1227,Republican Party,,,Write-In,1
King,16,DES 33-0016,Democratic Party,,,Bernie Sanders,19
King,16,DES 33-0016,Democratic Party,,,Hillary Clinton,32
King,16,DES 33-0016,Democratic Party,,,Registered Voters,295
King,16,DES 33-0016,Democratic Party,,,Write-In,0
King,16,DES 33-0016,Republican Party,,,Ben Carson,3
King,16,DES 33-0016,Republican Party,,,Donald J. Trump,38
King,16,DES 33-0016,Republican Party,,,John R. Kasich,4
King,16,DES 33-0016,Republican Party,,,Registered Voters,295
King,16,DES 33-0016,Republican Party,,,Ted Cruz,4
King,16,DES 33-0016,Republican Party,,,Write-In,4
King,272,DES 33-0272,Democratic Party,,,Bernie Sanders,41
King,272,DES 33-0272,Democratic Party,,,Hillary Clinton,51
King,272,DES 33-0272,Democratic Party,,,Registered Voters,416
King,272,DES 33-0272,Democratic Party,,,Write-In,0
King,272,DES 33-0272,Republican Party,,,Ben Carson,3
King,272,DES 33-0272,Republican Party,,,Donald J. Trump,57
King,272,DES 33-0272,Republican Party,,,John R. Kasich,4
King,272,DES 33-0272,Republican Party,,,Registered Voters,416
King,272,DES 33-0272,Republican Party,,,Ted Cruz,11
King,272,DES 33-0272,Republican Party,,,Write-In,0
King,297,DES 33-0297,Democratic Party,,,Bernie Sanders,25
King,297,DES 33-0297,Democratic Party,,,Hillary Clinton,28
King,297,DES 33-0297,Democratic Party,,,Registered Voters,265
King,297,DES 33-0297,Democratic Party,,,Write-In,1
King,297,DES 33-0297,Republican Party,,,Ben Carson,0
King,297,DES 33-0297,Republican Party,,,Donald J. Trump,23
King,297,DES 33-0297,Republican Party,,,John R. Kasich,2
King,297,DES 33-0297,Republican Party,,,Registered Voters,265
King,297,DES 33-0297,Republican Party,,,Ted Cruz,2
King,297,DES 33-0297,Republican Party,,,Write-In,0
King,360,DES 33-0360,Democratic Party,,,Bernie Sanders,47
King,360,DES 33-0360,Democratic Party,,,Hillary Clinton,93
King,360,DES 33-0360,Democratic Party,,,Registered Voters,585
King,360,DES 33-0360,Democratic Party,,,Write-In,2
King,360,DES 33-0360,Republican Party,,,Ben Carson,3
King,360,DES 33-0360,Republican Party,,,Donald J. Trump,91
King,360,DES 33-0360,Republican Party,,,John R. Kasich,15
King,360,DES 33-0360,Republican Party,,,Registered Voters,585
King,360,DES 33-0360,Republican Party,,,Ted Cruz,4
King,360,DES 33-0360,Republican Party,,,Write-In,1
King,361,DES 33-0361,Democratic Party,,,Bernie Sanders,36
King,361,DES 33-0361,Democratic Party,,,Hillary Clinton,39
King,361,DES 33-0361,Democratic Party,,,Registered Voters,407
King,361,DES 33-0361,Democratic Party,,,Write-In,0
King,361,DES 33-0361,Republican Party,,,Ben Carson,0
King,361,DES 33-0361,Republican Party,,,Donald J. Trump,30
King,361,DES 33-0361,Republican Party,,,John R. Kasich,9
King,361,DES 33-0361,Republican Party,,,Registered Voters,407
King,361,DES 33-0361,Republican Party,,,Ted Cruz,4
King,361,DES 33-0361,Republican Party,,,Write-In,0
King,362,DES 33-0362,Democratic Party,,,Bernie Sanders,38
King,362,DES 33-0362,Democratic Party,,,Hillary Clinton,60
King,362,DES 33-0362,Democratic Party,,,Registered Voters,583
King,362,DES 33-0362,Democratic Party,,,Write-In,0
King,362,DES 33-0362,Republican Party,,,Ben Carson,0
King,362,DES 33-0362,Republican Party,,,Donald J. Trump,45
King,362,DES 33-0362,Republican Party,,,John R. Kasich,4
King,362,DES 33-0362,Republican Party,,,Registered Voters,583
King,362,DES 33-0362,Republican Party,,,Ted Cruz,5
King,362,DES 33-0362,Republican Party,,,Write-In,0
King,363,DES 33-0363,Democratic Party,,,Bernie Sanders,34
King,363,DES 33-0363,Democratic Party,,,Hillary Clinton,36
King,363,DES 33-0363,Democratic Party,,,Registered Voters,383
King,363,DES 33-0363,Democratic Party,,,Write-In,0
King,363,DES 33-0363,Republican Party,,,Ben Carson,0
King,363,DES 33-0363,Republican Party,,,Donald J. Trump,14
King,363,DES 33-0363,Republican Party,,,John R. Kasich,1
King,363,DES 33-0363,Republican Party,,,Registered Voters,383
King,363,DES 33-0363,Republican Party,,,Ted Cruz,2
King,363,DES 33-0363,Republican Party,,,Write-In,0
King,364,DES 33-0364,Democratic Party,,,Bernie Sanders,38
King,364,DES 33-0364,Democratic Party,,,Hillary Clinton,39
King,364,DES 33-0364,Democratic Party,,,Registered Voters,449
King,364,DES 33-0364,Democratic Party,,,Write-In,0
King,364,DES 33-0364,Republican Party,,,Ben Carson,7
King,364,DES 33-0364,Republican Party,,,Donald J. Trump,37
King,364,DES 33-0364,Republican Party,,,John R. Kasich,5
King,364,DES 33-0364,Republican Party,,,Registered Voters,449
King,364,DES 33-0364,Republican Party,,,Ted Cruz,1
King,364,DES 33-0364,Republican Party,,,Write-In,5
King,366,DES 33-0366,Democratic Party,,,Bernie Sanders,52
King,366,DES 33-0366,Democratic Party,,,Hillary Clinton,70
King,366,DES 33-0366,Democratic Party,,,Registered Voters,598
King,366,DES 33-0366,Democratic Party,,,Write-In,0
King,366,DES 33-0366,Republican Party,,,Ben Carson,3
King,366,DES 33-0366,Republican Party,,,Donald J. Trump,50
King,366,DES 33-0366,Republican Party,,,John R. Kasich,12
King,366,DES 33-0366,Republican Party,,,Registered Voters,598
King,366,DES 33-0366,Republican Party,,,Ted Cruz,4
King,366,DES 33-0366,Republican Party,,,Write-In,1
King,367,DES 33-0367,Democratic Party,,,Bernie Sanders,34
King,367,DES 33-0367,Democratic Party,,,Hillary Clinton,45
King,367,DES 33-0367,Democratic Party,,,Registered Voters,440
King,367,DES 33-0367,Democratic Party,,,Write-In,0
King,367,DES 33-0367,Republican Party,,,Ben Carson,6
King,367,DES 33-0367,Republican Party,,,Donald J. Trump,38
King,367,DES 33-0367,Republican Party,,,John R. Kasich,4
King,367,DES 33-0367,Republican Party,,,Registered Voters,440
King,367,DES 33-0367,Republican Party,,,Ted Cruz,2
King,367,DES 33-0367,Republican Party,,,Write-In,5
King,437,DES 33-0437,Democratic Party,,,Bernie Sanders,28
King,437,DES 33-0437,Democratic Party,,,Hillary Clinton,53
King,437,DES 33-0437,Democratic Party,,,Registered Voters,278
King,437,DES 33-0437,Democratic Party,,,Write-In,0
King,437,DES 33-0437,Republican Party,,,Ben Carson,0
King,437,DES 33-0437,Republican Party,,,Donald J. Trump,21
King,437,DES 33-0437,Republican Party,,,John R. Kasich,5
King,437,DES 33-0437,Republican Party,,,Registered Voters,278
King,437,DES 33-0437,Republican Party,,,Ted Cruz,6
King,437,DES 33-0437,Republican Party,,,Write-In,1
King,532,DES 33-0532,Democratic Party,,,Bernie Sanders,26
King,532,DES 33-0532,Democratic Party,,,Hillary Clinton,28
King,532,DES 33-0532,Democratic Party,,,Registered Voters,273
King,532,DES 33-0532,Democratic Party,,,Write-In,0
King,532,DES 33-0532,Republican Party,,,Ben Carson,1
King,532,DES 33-0532,Republican Party,,,Donald J. Trump,23
King,532,DES 33-0532,Republican Party,,,John R. Kasich,2
King,532,DES 33-0532,Republican Party,,,Registered Voters,273
King,532,DES 33-0532,Republican Party,,,Ted Cruz,3
King,532,DES 33-0532,Republican Party,,,Write-In,0
King,668,DES 33-0668,Democratic Party,,,Bernie Sanders,27
King,668,DES 33-0668,Democratic Party,,,Hillary Clinton,23
King,668,DES 33-0668,Democratic Party,,,Registered Voters,295
King,668,DES 33-0668,Democratic Party,,,Write-In,0
King,668,DES 33-0668,Republican Party,,,Ben Carson,0
King,668,DES 33-0668,Republican Party,,,Donald J. Trump,19
King,668,DES 33-0668,Republican Party,,,John R. Kasich,1
King,668,DES 33-0668,Republican Party,,,Registered Voters,295
King,668,DES 33-0668,Republican Party,,,Ted Cruz,7
King,668,DES 33-0668,Republican Party,,,Write-In,0
King,682,DES 33-0682,Democratic Party,,,Bernie Sanders,43
King,682,DES 33-0682,Democratic Party,,,Hillary Clinton,55
King,682,DES 33-0682,Democratic Party,,,Registered Voters,444
King,682,DES 33-0682,Democratic Party,,,Write-In,0
King,682,DES 33-0682,Republican Party,,,Ben Carson,4
King,682,DES 33-0682,Republican Party,,,Donald J. Trump,41
King,682,DES 33-0682,Republican Party,,,John R. Kasich,5
King,682,DES 33-0682,Republican Party,,,Registered Voters,444
King,682,DES 33-0682,Republican Party,,,Ted Cruz,5
King,682,DES 33-0682,Republican Party,,,Write-In,1
King,864,DES 33-0864,Democratic Party,,,Bernie Sanders,41
King,864,DES 33-0864,Democratic Party,,,Hillary Clinton,45
King,864,DES 33-0864,Democratic Party,,,Registered Voters,331
King,864,DES 33-0864,Democratic Party,,,Write-In,0
King,864,DES 33-0864,Republican Party,,,Ben Carson,2
King,864,DES 33-0864,Republican Party,,,Donald J. Trump,30
King,864,DES 33-0864,Republican Party,,,John R. Kasich,7
King,864,DES 33-0864,Republican Party,,,Registered Voters,331
King,864,DES 33-0864,Republican Party,,,Ted Cruz,10
King,864,DES 33-0864,Republican Party,,,Write-In,0
King,911,DES 33-0911,Democratic Party,,,Bernie Sanders,55
King,911,DES 33-0911,Democratic Party,,,Hillary Clinton,77
King,911,DES 33-0911,Democratic Party,,,Registered Voters,584
King,911,DES 33-0911,Democratic Party,,,Write-In,1
King,911,DES 33-0911,Republican Party,,,Ben Carson,1
King,911,DES 33-0911,Republican Party,,,Donald J. Trump,62
King,911,DES 33-0911,Republican Party,,,John R. Kasich,3
King,911,DES 33-0911,Republican Party,,,Registered Voters,584
King,911,DES 33-0911,Republican Party,,,Ted Cruz,8
King,911,DES 33-0911,Republican Party,,,Write-In,1
King,1071,DES 33-1071,Democratic Party,,,Bernie Sanders,38
King,1071,DES 33-1071,Democratic Party,,,Hillary Clinton,47
King,1071,DES 33-1071,Democratic Party,,,Registered Voters,413
King,1071,DES 33-1071,Democratic Party,,,Write-In,1
King,1071,DES 33-1071,Republican Party,,,Ben Carson,2
King,1071,DES 33-1071,Republican Party,,,Donald J. Trump,30
King,1071,DES 33-1071,Republican Party,,,John R. Kasich,2
King,1071,DES 33-1071,Republican Party,,,Registered Voters,413
King,1071,DES 33-1071,Republican Party,,,Ted Cruz,8
King,1071,DES 33-1071,Republican Party,,,Write-In,0
King,1078,DES 33-1078,Democratic Party,,,Bernie Sanders,34
King,1078,DES 33-1078,Democratic Party,,,Hillary Clinton,35
King,1078,DES 33-1078,Democratic Party,,,Registered Voters,361
King,1078,DES 33-1078,Democratic Party,,,Write-In,0
King,1078,DES 33-1078,Republican Party,,,Ben Carson,0
King,1078,DES 33-1078,Republican Party,,,Donald J. Trump,23
King,1078,DES 33-1078,Republican Party,,,John R. Kasich,2
King,1078,DES 33-1078,Republican Party,,,Registered Voters,361
King,1078,DES 33-1078,Republican Party,,,Ted Cruz,4
King,1078,DES 33-1078,Republican Party,,,Write-In,1
King,1128,DES 33-1128,Democratic Party,,,Bernie Sanders,35
King,1128,DES 33-1128,Democratic Party,,,Hillary Clinton,40
King,1128,DES 33-1128,Democratic Party,,,Registered Voters,292
King,1128,DES 33-1128,Democratic Party,,,Write-In,0
King,1128,DES 33-1128,Republican Party,,,Ben Carson,3
King,1128,DES 33-1128,Republican Party,,,Donald J. Trump,26
King,1128,DES 33-1128,Republican Party,,,John R. Kasich,2
King,1128,DES 33-1128,Republican Party,,,Registered Voters,292
King,1128,DES 33-1128,Republican Party,,,Ted Cruz,3
King,1128,DES 33-1128,Republican Party,,,Write-In,0
King,1146,DES 33-1146,Democratic Party,,,Bernie Sanders,49
King,1146,DES 33-1146,Democratic Party,,,Hillary Clinton,71
King,1146,DES 33-1146,Democratic Party,,,Registered Voters,577
King,1146,DES 33-1146,Democratic Party,,,Write-In,0
King,1146,DES 33-1146,Republican Party,,,Ben Carson,1
King,1146,DES 33-1146,Republican Party,,,Donald J. Trump,45
King,1146,DES 33-1146,Republican Party,,,John R. Kasich,6
King,1146,DES 33-1146,Republican Party,,,Registered Voters,577
King,1146,DES 33-1146,Republican Party,,,Ted Cruz,11
King,1146,DES 33-1146,Republican Party,,,Write-In,3
King,2394,DES 33-2394,Democratic Party,,,Bernie Sanders,35
King,2394,DES 33-2394,Democratic Party,,,Hillary Clinton,104
King,2394,DES 33-2394,Democratic Party,,,Registered Voters,438
King,2394,DES 33-2394,Democratic Party,,,Write-In,0
King,2394,DES 33-2394,Republican Party,,,Ben Carson,3
King,2394,DES 33-2394,Republican Party,,,Donald J. Trump,29
King,2394,DES 33-2394,Republican Party,,,John R. Kasich,12
King,2394,DES 33-2394,Republican Party,,,Registered Voters,438
King,2394,DES 33-2394,Republican Party,,,Ted Cruz,14
King,2394,DES 33-2394,Republican Party,,,Write-In,1
King,2395,DES 33-2395,Democratic Party,,,Bernie Sanders,22
King,2395,DES 33-2395,Democratic Party,,,Hillary Clinton,61
King,2395,DES 33-2395,Democratic Party,,,Registered Voters,284
King,2395,DES 33-2395,Democratic Party,,,Write-In,1
King,2395,DES 33-2395,Republican Party,,,Ben Carson,2
King,2395,DES 33-2395,Republican Party,,,Donald J. Trump,24
King,2395,DES 33-2395,Republican Party,,,John R. Kasich,4
King,2395,DES 33-2395,Republican Party,,,Registered Voters,284
King,2395,DES 33-2395,Republican Party,,,Ted Cruz,5
King,2395,DES 33-2395,Republican Party,,,Write-In,0
King,2416,DES 33-2416,Democratic Party,,,Bernie Sanders,48
King,2416,DES 33-2416,Democratic Party,,,Hillary Clinton,64
King,2416,DES 33-2416,Democratic Party,,,Registered Voters,497
King,2416,DES 33-2416,Democratic Party,,,Write-In,0
King,2416,DES 33-2416,Republican Party,,,Ben Carson,2
King,2416,DES 33-2416,Republican Party,,,Donald J. Trump,49
King,2416,DES 33-2416,Republican Party,,,John R. Kasich,8
King,2416,DES 33-2416,Republican Party,,,Registered Voters,497
King,2416,DES 33-2416,Republican Party,,,Ted Cruz,5
King,2416,DES 33-2416,Republican Party,,,Write-In,0
King,2455,DES 33-2455,Democratic Party,,,Bernie Sanders,57
King,2455,DES 33-2455,Democratic Party,,,Hillary Clinton,64
King,2455,DES 33-2455,Democratic Party,,,Registered Voters,629
King,2455,DES 33-2455,Democratic Party,,,Write-In,0
King,2455,DES 33-2455,Republican Party,,,Ben Carson,1
King,2455,DES 33-2455,Republican Party,,,Donald J. Trump,35
King,2455,DES 33-2455,Republican Party,,,John R. Kasich,2
King,2455,DES 33-2455,Republican Party,,,Registered Voters,629
King,2455,DES 33-2455,Republican Party,,,Ted Cruz,3
King,2455,DES 33-2455,Republican Party,,,Write-In,0
King,2623,DES 33-2623,Democratic Party,,,Bernie Sanders,31
King,2623,DES 33-2623,Democratic Party,,,Hillary Clinton,73
King,2623,DES 33-2623,Democratic Party,,,Registered Voters,358
King,2623,DES 33-2623,Democratic Party,,,Write-In,0
King,2623,DES 33-2623,Republican Party,,,Ben Carson,0
King,2623,DES 33-2623,Republican Party,,,Donald J. Trump,37
King,2623,DES 33-2623,Republican Party,,,John R. Kasich,9
